,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Range,Hazardous,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Pack Type,Application,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Range For Use With,Boiler Section,Boiler Range,Colour,Volume,Physical State / Form,Feature 12,Pack Quantity,Feature 13,Feature 14,Feature 15,Weight,Connection Size,Connection Type
82,P605687,Adey MCXS external leak sealer (1 x 50ml tube),Adey,6.1,"Stopping leaking joints at speed and with minimal effort, Adey MCXS external leak sealer jointing compound won't set hard, making it easy to readjust and remove later on. Suitable for use in a wide variety of  situations, MCXS is compatible with both hot and cold water and can be used on both compression and screw fittings.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MCXS external leak sealer (1 x 50ml tube),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/87/605687_wm.jpg,,,,,,,,MCXS,N,CH1-03-05833,Chemical Leak Sealer,N,50ml tube,Seals low pressure leaks,50ml Tube,Compression or screw fittingsHot or cold waterSafe to use with drinking water,Suitable for use on weeping joints,Suitable for compression and screw fittings,For use on wet or dry surfaces,For hot or cold water use,Ready to use compound,Cures in 2 hours,Resealable tube,WRAS approved,,,,,,,,,1 x 50ml tube,,,,,,
83,P292105,Salamander Condensafe condensafe,Salamander,173.7,"Designed for commercial condensing boilers and heaters, the Salamander C4000 condensate neutraliser eliminates the environmental impact of acidic water discharges as they reach the waste water handling system of utility companies. C4000 makes sure that small commercial premises discharging condensate don't contravene water authority guidelines.",Heating/Water Treatment Products/Water Treatment Products.csv -> Salamander Condensafe condensafe,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/05/NW-292105_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sentinel_Condensafe_C4000_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Sentinel_Condensafe_C4000_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,P609288,Adey MC5 rapid flush system cleaner 500ml,Adey,17.0,"Getting to work fast, Adey MC5 rapid flush system cleaner begins the job of removing magnetite, debris and scale in just an hour. Supplied in a 500ml bottle, this high strength cleaner makes up half of Adey's best practice MagnaCleanse process which, when employed as a complete system, is even faster and more effective.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MC5 rapid flush system cleaner 500ml,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/88/NW-609288_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Adey_Domestic_Product_Range_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Adey_MC5_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Adey_MC5_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,P609949,Center any 20 heating system cleaner or inhibitor 500ml,Center,124.87,A 500ml supply of Center heating system cleaner.,Heating/Water Treatment Products/Water Treatment Products.csv -> Center any 20 heating system cleaner or inhibitor 500ml,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/-1/609939-1_wm.jpg,,,,,,,,,N,609949 PK,Cleaner,N,High performance chemical cleaner,"Removes sludge, debris and scale",,,Restores heating efficiency of existing systems,Treats 100 litres,Suitable for all heating systems,Environmentally friendly,,,,,,,,,,,,,,,,,,,
86,P606689,Sentinel X800 jet flow ultimate cleaner 1ltr,Sentinel,12.0,"Sentinel X800 cleaner works fast, removing corrosion deposits and scale in just an hour. This effective cleaner can help to restore the efficiency of older heating systems.",Heating/Water Treatment Products/Water Treatment Products.csv -> Sentinel X800 jet flow ultimate cleaner 1ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/89/NW-606689_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Sentinel_X800_Safetydatasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sentinel_X800_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,P608207,Fernox Express 62514 inhibitor test,Fernox,35.28,"Easy to use, this Fernox express inhibitor test offers fast on-site analysis of the concentration of all Fernox protectors, as well as other molybdate based inhibitors, in the water of your central heating system. This quick testing method is ideal for establishing the presence of inhibitor within the system, helping you to make treatment decisions.",Heating/Water Treatment Products/Water Treatment Products.csv -> Fernox Express 62514 inhibitor test,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/07/NW-608207_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Fernox_62514_Express_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,P609298,Adey MagnaScale scale reducer 15mm,Adey,24.66,"Recommended for properties with hard water above 200ppm, the Adey MagnaScale 15mm scale reducer protects individual appliances from the damage that can be done by hard water.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MagnaScale scale reducer 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/98/NW-609298_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Adey_Domestic_Product_Range_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Adey_Magnascale_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,P608104,Sentinel X300 universal cleanser 1ltr,Sentinel,32.7,"Powerfully removing installation debris and grease, Sentinel X300 universal cleaner is a must for engineers fitting brand new central heating systems. Use of this cleaner prepares the system for the addition of inhibitor, ensuring it works at its best to protect from damage and maximise efficiency.",Heating/Water Treatment Products/Water Treatment Products.csv -> Sentinel X300 universal cleanser 1ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/04/NW-608104_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_X300Liquid_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Sentinel_X300_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sentinel_X300_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_X300_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Sentinel_X300_Safetydatasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,P609529,Adey MagnaClean Professional isolating valve pack 22mm,Adey,39.81,"This Adey MagnaClean Professional 22mm isolating valve pack is compatible with MagnaClean Professional, MagnaClean Micro and MagnaClean TwinTech filters.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MagnaClean Professional isolating valve pack 22mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/29/NW-609529_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Adey_MCProfessional_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Adey_MagnaCleanProf_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,P609941,Center Chemical Cleaner heating system power cleaner 500ml,Center,11.21,"An advanced strength formula, this Center heating system power cleaner efficiently removes sludge, debris and scale from any sealed or open-vented system. Cleaning quickly and effectively, this 500ml supply is enough to treat a typical 100L system, the equivalent of 10 radiators.",Heating/Water Treatment Products/Water Treatment Products.csv -> Center Chemical Cleaner heating system power cleaner 500ml,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/41/NW-609941_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/CenterCB_609941_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/25/51/492551.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/609941 Safety_Data_Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Center_609941_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/609941_Center_ MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Center_609941_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,P606168,Fernox F1 central heating protector pack 500ml,Fernox,15.82,"Preventing corrosion and limescale in central heating systems, this Fernox F1 Express protector pack offers high levels of protection through a unique combination of three inhibitors of organic particles. These inhibitors work by simply binding to the metal used in the heating system, protecting from debris while anodic inhibitors react with those surfaces to create a protective layer. Additionally, cathodic inhibitors combine with hard water salts to form an insoluble layer.",Heating/Water Treatment Products/Water Treatment Products.csv -> Fernox F1 central heating protector pack 500ml,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/68/NW-606168_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Fernox_56599_ProtectorF1_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Fernox_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Fernox_ConcentrateCH_ProtectorF1_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Fernox_56599_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,P635637,Grant INHIB03 inhibitor/anti freeze 25L,Grant,110.23,This Grant 25L inhibitor/anti-freeze is formulated for use in Grant's own Aerona heat pumps.,Heating/Water Treatment Products/Water Treatment Products.csv -> Grant INHIB03 inhibitor/anti freeze 25L,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/37/635637_wm.jpg,,,,,,,,INHIB03,N,INHIB03,Inhibitor/ Anti-Freeze,N,25L supply,For heat pump use,,To be used with alongside our Grant Aerona Heat pumps,,,,,,,,,,,,,,,,,,,,,,,
94,P608197,Fernox LP Sterox test strips (Pack of 50),Fernox,61.87,This tub of 50 Fernox test strips is suitable for use with LP Sterox. The strips should be used to regularly measure product concentration levels during disinfection of the water system.,Heating/Water Treatment Products/Water Treatment Products.csv -> Fernox LP Sterox test strips (Pack of 50),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/97/NW-608197_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Fernox_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Fernox_56726_LP_Sterox_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,P606693,Sentinel Leak Sealer internal leak sealer pack 1ltr (1 x 1L Bottle),Sentinel,15.0,"Suitable for those small leaks and weeping joints that don't require emergency repair, this Sentinel Leak Sealer, supplied in a 1L bottle, is suitable for use in all domestic heating systems.",Heating/Water Treatment Products/Water Treatment Products.csv -> Sentinel Leak Sealer internal leak sealer pack 1ltr (1 x 1L Bottle),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/12/608112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Sentinel_LeakSealer_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Sentinel_LeakSealerRapidDose_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_Internal_Leak_Sealer_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_InternalLeakSealer_H&S.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,P608154,Fernox TF1 Tf1 Sigma 22mm With Valves (4),Fernox,84.91,"A precision-engineered, sealed in-line system filter made from a composite polymer. This market-leading, high-performance filter is available with quality valves and slip socket connections, which is an industry first. The TF1 Sigma Filter offers the ultimate in installer choice.",Heating/Water Treatment Products/Water Treatment Products.csv -> Fernox TF1 Tf1 Sigma 22mm With Valves (4),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/55/NW-608154_608155_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fl/et/608154_608158_Fernox_Leaflet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/608154_Fernox_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Fernox_62415_Sigmafilter_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,P608112,Sentinel Chemical Water Treatment Internal Leak Sealer 1Ltr (1),Sentinel,14.99,"A simple solution for small leaks and weeping joints, Sentinel leak sealer is compatible with all types of indirect central heating systems. Easy to use, this leak sealer seeks out and blocks pinhole leaks without causing blockages in the system. It is compatible with other Sentinel products.",Heating/Water Treatment Products/Water Treatment Products.csv -> Sentinel Chemical Water Treatment Internal Leak Sealer 1Ltr (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/12/NW-608112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Sentinel_LeakSealer_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Sentinel_LeakSealerRapidDose_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_Internal_Leak_Sealer_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_InternalLeakSealer_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sentinel_Leaksealer_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Sentinel_Internal_Leak_Sealer_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
