,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Connection Size,Connection Type,Hazardous,Dimensions (L x W x D),Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Colour,Diameter,Waste Diameter,Warranty,Weight,Drainage Product Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Standards,Application,Feature 5,Feature 6,Feature 7,Feature 8,Range,Approvals,Min Bar Pressure,Operating Pressure,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
80,PF47297,"McAlpine MA15 45deg washing machine nozzle 1""",McAlpine,1.7,"This McAlpine 45° washing machine nozzle is used for connection to a 1"" BSP thread.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine MA15 45deg washing machine nozzle 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/97/NW-F47297_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F47297_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PF47196,McAlpine SK2 Standard double bowl kit,McAlpine,21.05,"Made of polypropylene, this McAlpine standard double bowl sink kit includes a single inlet nozzle with a moulded internal sleeve designed to centre and support the pipe. Multifit and friction washers are used to create a secure seal between the pipe and the fitting wall of the fitting. Where a plastic pipe is undersized or out of shape it may be necessary to warm the end, enabling it to be pushed over the internal sleeve.",Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine SK2 Standard double bowl kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/96/F47196_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_SK2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F47196_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PF48308,McAlpine CONFLEX-300 flexible condensate connector 300mm,McAlpine,5.41,"Suitable for 19/23mm rigid or 25mm flexible pipes, this McAlpine 25 x 25mm flexible push-fit connector is used to fit a condensing boiler to a condensate discharge pipe.",Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine CONFLEX-300 flexible condensate connector 300mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/08/NW-F48308_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F48308_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PN30448,Wavin Osma Waste adjustable sink trap 75mm White,Wavin,43.93,"Supplied with reliable push-fit connections, this polypropylene (PP) Wavin Osma Waste 40mm adjustable sink trap with 75mm seal is easy and quick to install, saving on time and cost. This trap directly connects to either one or two 3/4"" washing machine or dishwasher hoses.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Wavin Osma Waste adjustable sink trap 75mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/48/NW-N30448_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PP_&_PE_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,P193146,Hotun 100C dry trap tundish 15x22mm Black,Hotun,21.42,"The patented Hotun and Hotun HiFlo 15 x 22mm black dry trap tundish provides safe, visible system discharge from a sealed system boiler or unvented water heater to an internal waste or soil pipe with no risk of foul odours leaking back into the building. Fast and simple to install, this 57mm diameter tundish provides easy cleaning, ideal for hard water areas.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Hotun 100C dry trap tundish 15x22mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/46/NW-193146_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Hotun_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PF47195,"McAlpine SK1 Standard bowl kit 1 1/2""",McAlpine,18.46,"Made of polypropylene, this McAlpine bowl and a half sink kit includes connections with moulded internal sleeves designed to centre and support the pipe. Multifit and friction washers are used to create a secure seal between the pipe and the fitting wall of the fitting. Where a plastic pipe is undersized or out of shape it may be necessary to warm the end, enabling it to be pushed over the internal sleeve.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine SK1 Standard bowl kit 1 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/95/F47195_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F47195_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/FloPlast_Soil_and_Waste_brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_SK1_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PF48213,"McAlpine MS4-32SOLVENT pushfit solvent 1.1/4"" x 32mm",McAlpine,3.81,This McAlpine 32 x 32mm 90° bend incorporates solvent weld x 32mm European pipe size ring seal push-fit connections.,"Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine MS4-32SOLVENT pushfit solvent 1.1/4"" x 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/13/NW-F48213_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F48213_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PF42777,"McAlpine Anti syphon wall mounted trap 1 1/2""x 3""",McAlpine,15.94,"Made of white polypropylene, this quality McAlpine anti-siphon washing machine trap includes 1 1/2"" BSP x 75mm water seal compression connections. It is designed for wall mounting.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine Anti syphon wall mounted trap 1 1/2""x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/77/F42777_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_WM2V_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_Domestic_Traps_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PF68237,Polypipe tubular swivel P-trap adjustable inlet 32 x 76mm,Polypipe,23.58,"This adjustable Polypipe 32mm tubular swivel P trap with compression connections is suitable for use in bathrooms, wet rooms, kitchen sinks and washing machines.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Polypipe tubular swivel P-trap adjustable inlet 32 x 76mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/37/NW-F68237_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_TerrainS&W_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PF41148,"McAlpine 1 1/2"" X113Mm S/S Flge Basket Str Waste",McAlpine,23.27,"Ideal for Belfast sinks, this McAlpine basket strainer waste and overflow has 1 1/2"" male BSP x 113mm stainless steel flange connections, a chrome-plated stem ball plug and centre pin overflow grid. The centre pin dry fixing connection is fast and easy to install with a neat finish.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine 1 1/2"" X113Mm S/S Flge Basket Str Waste",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/48/NW-F41148_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41148_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PF42706,"McAlpine straight through S-trap 1.1/4"" x 75mm",McAlpine,9.27,"This McAlpine straight through trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes 1 1/4"" BSP x 75mm water seal compression connections.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine straight through S-trap 1.1/4"" x 75mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/06/NW-F42706_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/McAlpine_WcConnectors_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_X10_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,P193150,Hotun tundish shield (non-SF models),Hotun,5.51,"This Hotun Hiflo clear tundish shield is made of clear thermoplastic (SAN, styrene acrylonitrile) and is designed for use on boilers in accessible locations. This reliable part provides 100% effective shielding, preventing access to scalding water discharged through the tundish while maintaining visible signs of discharge.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Hotun tundish shield (non-SF models),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/50/NW-193150_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Hotun_100C_SF_Range_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Hotun_SF_Range_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PF41624,"McAlpine TUN-2 tun dish universal outlet 3/4""",McAlpine,5.08,"This McAlpine 2"" x 19/23mm multifit reducer has a plain end to fit into other fittings or traps with a compression connection. The reducer's connections incorporate moulded internal sleeves designed to centre and support the pipe and multifit and friction washers are used to create a secure seal between the pipe and the fitting wall of the fitting. Where a plastic pipe is undersized or out of shape it may be necessary to warm the end, enabling it to be pushed over the internal sleeve.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine TUN-2 tun dish universal outlet 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/24/NW-F41624_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41624_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PF42776,"McAlpine Adjustable in swivel nozzel wall mounted trap 1 1/2""x 3""",McAlpine,14.13,"Made of white polypropylene, this quality McAlpine adjustable sink trap includes 1 1/2"" BSP x 75mm water seal compression connections and can be installed with plastic, lead or copper pipe.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine Adjustable in swivel nozzel wall mounted trap 1 1/2""x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/76/F42776_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_WM15_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_Domestic_Traps_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PF13410,"Center CB tubular S-trap 1.1/4"" 32mm",Center CB,10.41,This Center CB 32mm P trap is made of polypropylene and has a 142mm length. It incorporates compression connections and a 75mm adjustable seal.,"Drainage/Wastes and Traps/Wastes and Traps.csv -> Center CB tubular S-trap 1.1/4"" 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/10/NW-F13410_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Center_Drainage_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/01/19/Drainage Guide PDF 300119.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PF48379,"McAlpine male thread x universal connection straight connector (BSP) 1.1/4""",McAlpine,2.49,"This McAlpine 1 1/4 x 1 1/4"" straight connector includes BSP male x universal connections with moulded internal sleeves designed to centre and support the pipe. Multifit and friction washers are used to create a secure seal between the pipe and the fitting wall of the fitting. Where a plastic pipe is undersized or out of shape it may be necessary to warm the end, enabling it to be pushed over the internal sleeve.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine male thread x universal connection straight connector (BSP) 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/80/NW-F48379_F48380_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F48379_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PF42411,"McAlpine P-trap plus anti-syphon valve 1.1/4""",McAlpine,9.16,"This McAlpine tubular swivel anti-siphon P trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes 1 1/4"" BSP x 75mm water seal compression connections.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine P-trap plus anti-syphon valve 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/11/NW-F42411_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/McAlpine_WcConnectors_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_SA10V_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PF42053,"McAlpine seal bottle trap adjustable inlet 1.1/2""x 3""",McAlpine,11.38,"This McAlpine bottle cylinder trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes 1 1/2"" BSP x 75mm water seal compression connections.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine seal bottle trap adjustable inlet 1.1/2""x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/53/NW-F42053_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_C10A_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/McAlpine_WcConnectors_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
