,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Thickness,Warranty,Hazardous,Depth (mm),Frame Colour,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 6,Range,Position,Shower Tray Shape,Style,Weight,Floor Mounted,Waste Supplied,Anti Slip Surface,Riser included,Waste Kit Included
229,PT41761,Scudo quadrant double door 1000 x 800 x 1850mm - 6mm glass,Scudo,270.11,"Made of a thick safety glass treated with Aquashield for a longer like-new shine, the Scudo S6 1000 x 800mm quadrant double shower door is finished with a simple chrome frame. 1850mm in height, this shower door with 550mm radius opens and closes smoothly.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Scudo quadrant double door 1000 x 800 x 1850mm - 6mm glass,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/63/T41758_T41763_wm.jpg,,,,,,Clear,up to 6 mm,"Lifetime (fixed parts only), 2 years moving parts and seals",N,970-990 / 770-790,Chrome,Aluminium,S6-GLASS004,Double door quadrant,N,AquaShield glass treatment for ease of cleaning,Smooth sliding action,With 6mm thick toughened safety glass,Generous adjustment for out-of-true walls,Lifetime warranty on fixed parts,2 year warranty on seals and moving parts,,,,,,,,,,,,,,,,
230,PD28357,Mira Leap pivot door only 900mm,Mira,345.4,"The Mira Leap 900mm pivot door is ideal for alcove or corner shower enclosures, providing a stylish, frameless look and saving on valuable space. Built using strong 6mm thick glass with CleanCoat glass coating technology and with no visible fixings or screwcaps, the Leap looks sleek and modern and provides easy-clean convenience.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Mira Leap pivot door only 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/59/UP-D28355_D28359_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_Leap_Pivot_Door_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/r_/ld/Mira_Leap_Pivot_Door_LD.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PD16378,Roman Haven6 sliding shower door 1000mm,Roman,260.43,"Ideal for smaller bathrooms, the Roman Haven6 1900 x 1000mm sliding shower door has a smart, simple design featuring clear, robust glass and chrome fixtures. Sliding open effortlessly on its rails, this door ensures that getting in and out of the shower is easy, with no obstruction from other bathroom fittings. The door's lower quick-release mechanism makes cleaning and maintenance of the shower enclosure simple too.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Roman Haven6 sliding shower door 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/78/NW-D16378_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roman_H3S_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Roman_H3S_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PN36710,Multipanel Classic external corner profile type B Satin Silver,Multipanel,16.25,"Finish edges or join corner panels neatly with this Multipanel Classic type B 2450mm external corner profile in satin anodised silver. Concealing and protecting the exposed edge of a tile panel, this profile also prevents water ingress. Using the appropriate profile and silicone sealant is recommended for a reliably watertight finish.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Classic external corner profile type B Satin Silver,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/10/N36710_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/s_/v2/MPanel_AluminiumExtru_MSDS_V2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PE61213,Mermaid Timeless Trade end cap panel White,Mermaid,11.16,"Made of aluminium, this Mermaid Timeless Trade 2420mm end cap profile has a clean, neat white finish.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Mermaid Timeless Trade end cap panel White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/13/E61213_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mermaid_Timeless_Trade_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PN36727,Multipanel Classic mid joint profile type D Polished Silver,Multipanel,23.58,"Finish edges or join corner panels neatly with this Multipanel Classic type D 2450mm mid-joint profile in polished silver. Concealing and protecting the exposed edge of a tile panel, this profile also prevents water ingress. Using the appropriate profile and silicone sealant is recommended for a reliably watertight finish.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Classic mid joint profile type D Polished Silver,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/27/NW-N36727_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/s_/v2/MPanel_AluminiumExtru_MSDS_V2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PD28921,Merlyn Ionic Express pivot door only 800mm,Merlyn,405.62,"A favourite choice among installers, the Merlyn Ionic Express 800mm pivot door is practical, functional and stylish as well as simple to install with an Easy Fit system for a quicker job. Easy to clean, this door is built in robust 6mm safety glass with a Mershield Stayclear coating and features smooth, quick-release rollers.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn Ionic Express pivot door only 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/22/UP-D28919_D28922_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Merlyn_IonicExpress_SidePanel_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ionic_Showering_Collection_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Merlyn_IonicExpress_PDoor_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_IonicExpress_PDoor_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Merlyn_IonicExpress_PDoorPanel_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PN40722,MULTIPANEL CLASSIC 1200 H-LOCK RIV MARBL,Multipanel,157.79,"An easy, grout-free alternative to paint or tiling, this 1200mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. This panel is finished in highly textured and realistic Riven Marble, a matte surface with subtle pink undertones.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> MULTIPANEL CLASSIC 1200 H-LOCK RIV MARBL,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/22/NW-N40722_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,
237,PN57507,MULTIPANEL CLS HLK 1200 MARFIL CREAM,Multipanel,172.95,"An easy, grout-free alternative to paint or tiling, this 1200mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. This panel has a stone effect Marfil Cream finish, a textured surface with a neutral look.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> MULTIPANEL CLS HLK 1200 MARFIL CREAM,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/09/NW-N57504_N57509_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,
238,PD29036,Merlyn Ionic Essence sliding door 1200mm Chrome/Clear,Merlyn,433.11,"The stylish Merlyn Ionic Essence 1200mm framed sliding shower door brings together functionality and good looks. Built in toughened glass treated with Mershield Stayclean and incorporating high quality 'clunk' close, colour-matched chrome magnetic seals and concealed fittings, this door offers easy cleaning and reversible installation.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn Ionic Essence sliding door 1200mm Chrome/Clear,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/36/UP-D29036_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Merlyn_Essence_FSlidingDoor_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_Essence_FSlidingDoor_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PN57636,Multipanel Linda Barker bathroom wall panel unlipped 2400 x 1200mm Concrete Elements,Multipanel,182.38,"An easy, grout-free alternative to paint or tiling, this 1200mm Multipanel Linda Barker wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. The Linda Barker range is designed to bring a touch of luxury to the bathroom, harnessing design trends pioneered in spas and hotels and bringing them into the home. This panel has a Concrete Elements finish, a realistic urban industrial concrete slab effect.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Linda Barker bathroom wall panel unlipped 2400 x 1200mm Concrete Elements,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/41/NW-N57636_N57641_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Multipanel_NeutralsCllctn_Brcr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PD28557,Merlyn MBox 1-door quadrant shower enclosure 1000mm,Merlyn,521.24,"Combining practicality and style, the 1000mm Merlyn MBox one door quadrant shower enclosure is ideal for recess and corner shower installations. Built from tough 6mm safety glass, the MBox offers reversible installation to suit your bathroom, easy installation with generous per profile adjustment and Mershield Stayclear treatment for effortless cleaning.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn MBox 1-door quadrant shower enclosure 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/57/UP-D28557_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Merlyn_MBox_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Merlyn_MBox_April_2020_UK_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PD28378,Mira Leap quadrant panels only 900 x 900mm,Mira,279.14,"Built using reliably tough safety glass, the Mira Leap 900 x 900mm quadrant shower panel with quadrant doors combines practicality and style, offering a beautifully curved modern shape. Imbued with CleanCoat glass coating technology, this easy to clean shower enclosure maintains its streak-free shine for years to come and provides effortless installation via the brand's patented Twist and Lock system.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Mira Leap quadrant panels only 900 x 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/81/UP-D28377_D28381_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Mira_Leap_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_LeapQuadrantEnclosure_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/r_/ld/Mira_Leap_Quadrant_Door_LD.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PD00976,Kudos Ultimate 2 glass panel only 8mm 800mm,Kudos,234.48,"The ultra-minimalist 800mm Kudos Ultimate 2 wetroom shower panel with 8mm thick glass offers easy-fit versatility, helping you create a seamless showering area in almost any bathroom space. Easy to clean with crystal-clear seals, maintaining the Ultimate 2 won't detract from your wetroom experience.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Kudos Ultimate 2 glass panel only 8mm 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/80/UP-D00973_D00980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Kudos_Ultimate_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Kudos_Ultimate_2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Kudos_Ultimate_2_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PN86553,Perform Panel ply shower wall panel 2400 x 1200 x 11mm Moonlight Shimmer,Perform Panel,177.94,"A fast, clean, stylish alternative to tiling, Perform Panel 2400 x 1200mm ply shower wall panels require minimal installation effort and offer a reliable waterproof finish. Manufactured in 11mm thick plywood, these smart, modern panels are finished in Moonlight Shimmer, a subtle neutral with a touch of glamour.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Perform Panel ply shower wall panel 2400 x 1200 x 11mm Moonlight Shimmer,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/53/N86553_wm.jpg,,,,,,White,,,N,11,,Laminated Plywood,NLPLYMOONLIGHTSHIM,Wet Wall Panel,N,Laminate plywood construction,Moonlight Shimmer finish,Waterproof design,Installs 5x faster than tiles,,,,,,,,,,,,,,,,,,
