,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Range,Warranty,Hazardous,Depth (mm),Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Flow Rate,Max System Pressure Cold (Bar),Min System Pressure Cold (Bar),Material,Number of Outlets,Number of Spray Patterns,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Weight,Attachment 5,Feature 10,Feature 11
149,PC98087,Ideal Standard Fast Fix fast fix wall bracket with 2 suit valves,Ideal Standard,49.27,An Ideal Standard Fast Fix wall bracket for bar valves with 150mm pipe centres.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Ideal Standard Fast Fix fast fix wall bracket with 2 suit valves,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/87/NW-C98087_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/14/IS_Brassware_Brochur_2014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PD61763,Mira Beat multi mode shower head White,Mira,31.45,"Delivering a unique spray experience, the luxuriant Mira Beat four spray showerhead is compatible with all hoses and works on any system. Finished in clean white, this showerhead is easy to maintain thanks to limescale-busting rub-clean nozzles.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Mira Beat multi mode shower head White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/63/NW-D61763_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Shower_Access_Fittings_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Beat_Showerhead_Fitting_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PJ78203,Grohe Tempesta contemporary shower bar 900mm,Grohe,41.14,"The 900mm Grohe Tempesta shower rail offers adjustable showering to suit the whole family. Finished in StarLight chrome, this rail is designed to complement the entire Grohe shower range.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Grohe Tempesta contemporary shower bar 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/03/NW-J78202_J78203_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grohe_27524000_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grohe_100031339_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PC24892,METHVEN O/H WALL MOUNTD SHWR ARM,Methven,32.23,A Methven overhead wall-mounted shower arm finished in chrome.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> METHVEN O/H WALL MOUNTD SHWR ARM,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/92/NW-C24892_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Methven_SAW320_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PD50650,Aqualisa Aquavalve aquavalve cartridge kit pack,Aqualisa,164.61,An Aqualisa Aquavalve pink multipoint replacement shower valve cartridge for control of unbalanced systems including combination boiler and multi-point water heaters.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Aqualisa Aquavalve aquavalve cartridge kit pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/50/NW-D50650_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Aqualisa_Cartridgereplacement_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PD51391,Aqualisa Midas MD300EFB concealed fitting bracket,Aqualisa,43.32,"Helping to remove the stress of fitting a fiddly shower, this useful Aqualisa Midas concealed fitting bracket ensures purchase for a valve by providing sufficient thread length from a finished wall surface after the shower cover plates are fitted.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Aqualisa Midas MD300EFB concealed fitting bracket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/91/NW-D51391_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aqualisa_Midas_110-220_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PQ97336,Hansgrohe 701 OEM-VHG shut-off unit handle Chrome,Hansgrohe,49.99,A Hansgrohe replacement chrome finish shut-off unit handle.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Hansgrohe 701 OEM-VHG shut-off unit handle Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/36/Q97336_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Hansgrohe_Shower_Set_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PD61770,Mira Nectar single mode shower head White,Mira,22.61,The simple Mira Nectar white single spray showerhead incorporates a large 90mm spray plate for generous coverage and easy cleaning functions. It has a universal fit and will work on any shower system.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Mira Nectar single mode shower head White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/70/NW-D61770_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Shower_Access_Fittings_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Nectar_Showerhead_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PD62431,Ideal Standard Trevi shower hose 1.35m Chrome Plated,Ideal Standard,39.54,An Ideal Standard Trevi 1.35M chrome shower hose.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Ideal Standard Trevi shower hose 1.35m Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/31/NW-D62431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IStandard_Brassware_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PE95816,VAD CELS EXPD THRM SHWRMXR 1/2IN W.9LT CH,Vado,320.01,"The Vado Celsius exposed thermostatic single outlet shower mixer valve is fitted with 3/4"" x 1/2"" x 50mm male eccentric connections and has a high-shine polished chrome finish.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> VAD CELS EXPD THRM SHWRMXR 1/2IN W.9LT CH,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/16/E95816_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Vado_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PD80271,Bristan Commercial thermostatic exposed mini shower valve,Bristan,433.82,"Ideal for use in commercial premises, the Bristan OPAC thermostatic TMV3 mini shower valve is supplied with a rigid riser kit and static showerhead for ease of specification with no need to shop around. Simple to install, this smart chrome shower with sequential lever control has adjustable inlet elbows allowing for effortless retrofitting into an existing bathroom.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Bristan Commercial thermostatic exposed mini shower valve,,1 x Shower Valve;1 x Wall Bracket;1 x Fixed Head;2 x Elbows;2 x Wall Plates,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/71/NW-D80271_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Bristan_Shower_Valve_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/D80271_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D80271_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PD08170,Bristan single function fixed head,Bristan,23.93,Ensure your project is given the perfect finishing touch with our range of Accessories,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Bristan single function fixed head,,1 x Shower Head;1 x Fitting Instructions,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/70/NW-D08170_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_FHCCTRD01C_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Bristan_FHCCTRD01C_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PD61774,Mira Nectar slide bar White/Chrome Plated,Mira,50.11,"Easy to install, the Mira Nectar white and chrome slide bar adjusts for fitting to existing screw holes with variable fixing points.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Mira Nectar slide bar White/Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/74/NW-D61774_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Shower_Access_Fittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PB17053,Ideal Standard built in hose in wall,Ideal Standard,51.24,"Made of plastic, this Ideal Standard 435mm in-wall built-in plastic hose is suitable for use with the Conceala 2 bottom inlet uni valve.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Ideal Standard built in hose in wall,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/53/NW-B17053_wm.jpg,,,,,White,,1 year,N,,SV81567,Plastic Hose,N,White colour,Compatible with Conceala 2 valve,1 year warranty,,,,,,,,,,,,,,,,
163,PD66502,Mira clamp bracket,Mira,25.53,"This Mira showerhead holder is designed specifically for flat slide rails such as those supplied with Mira Advance, Element and Starglide.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Mira clamp bracket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/02/NW-D66502_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Showers_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PD08174,Bristan Slimline round slimline fixed shower head 200mm,Bristan,119.61,This stylish Bristan slimline 200mm round fixed showerhead is made of stainless steel with a chrome finish.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Bristan Slimline round slimline fixed shower head 200mm,,Shower head;Swivel joint,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/74/NW-D08174_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Bristan_FHSLRD01C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_FHSL_QR_Instruction.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PD51474,Aqualisa Aquarian assembly cartridge,Aqualisa,209.49,This Aqualisa Aquarian black shower cartridge is designed for use with Aquarian (E99) and Colt Exposed models.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Aqualisa Aquarian assembly cartridge,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/74/NW-D51474_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Aqualisa_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PD79113,Mira Response universal hose (hybrid) 1.25m,Mira,32.93,A 1.25M Mira chrome universal shower hose.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Mira Response universal hose (hybrid) 1.25m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/13/NW-D79113_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Showers_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PC51073,CONC FAST FIX OUTLET HOSE CONNECTOR   CP,Bristan,82.48,A Bristan Fast Fix wall outlet finished in chrome.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> CONC FAST FIX OUTLET HOSE CONNECTOR   CP,,Wall fixing kit;Wall plate;Rubber O-ring;Copper olive;Compression nut;Outlet,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/73/NW-C51073_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Bristan_WO1C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Bristan_WO1C_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PC15705,Grohe Tempesta 100 handshower,Grohe,18.4,The Grohe Tempesta 100 handheld shower offers Grohe's trademark Rain spray for a refreshing shower delivered via balanced DreamSpray technology. This handset has a StarLight chrome finish and easy-clean limescale-resistant nozzles for effortless maintenance.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Grohe Tempesta 100 handshower,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/05/NW-C15705_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grohe_28214003_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PD66476,Mira cartridge assembly concentric,Mira,137.1,"This Mira thermostatic cartridge is suitable for use with Mira Miniduo/Citrus, Mira Miniduo/Pace BIV, Mira Pace EV/EV Adj and Miniduo EV showers.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Mira cartridge assembly concentric,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/76/NW-D66476_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Showers_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PQ41440,Hansgrohe Croma 100 27776000 vario hand shower,Hansgrohe,181.77,"A simple upgrade for any bathroom, the Hansgrohe Croma 100 shower set includes a shower bar, hose, slider and soap dish as well as a large showerhead. Supplying four generous spray patterns, from a soft, luxuriant rain to a powerful massage-effect, this fully adjustable showerhead bring a touch of luxe to your morning routine. Blending well with most interior designs, the Croma 100 set is finished in glossy chrome.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Hansgrohe Croma 100 27776000 vario hand shower,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/40/NW-Q41440_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Hansgrohe_27776000_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Hansgrohe_27776000_instruction.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PC45251,Bristan retaining bracket,Bristan,5.16,This Bristan shower hose retaining bracket has a chrome finish to suit most bathrooms.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Bristan retaining bracket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/51/NW-C45251_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Bristan_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PQ97153,Hansgrohe Crometta 85 green shower head Chrome Plated,Hansgrohe,56.91,This Hansgrohe Crometta 85 overhead shower is suitable for use with continuous flow water heaters and can be installed in the wall or ceiling.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Hansgrohe Crometta 85 green shower head Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/53/NW-Q97153_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Q97153_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Hansgrohe_Crometta_85_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hansgrohe_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PD45075,Roca Raindream A5B0250C00 wall shower arm 400mm Chrome,Roca,40.43,"Designed for use with the extra-slim range of Roca metallic showerheads, this Roca Raindream 75mm straight wall arm has a chrome finish to match most bathroom schemes. Helping to make cleaning effortless Roca shower accessories feature the brand's Easyclean system to prevent the build-up of limescale.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Roca Raindream A5B0250C00 wall shower arm 400mm Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/75/NW-D45075_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D45075_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/D45075_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PE95873,Vado Sirkel exposed thermostatic shower valve,Vado,155.0,"A Vado Sirkel chrome shower valve with H-202-RTC flow cartridge, shrouds, offset connectors and accessory box 1.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Vado Sirkel exposed thermostatic shower valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/73/NW-E95873_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/E95873_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/E95873_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/E95873_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PC68087,Deva Lace manual shower valve and kit,Deva,116.91,The Deva Lace shower valve includes a looped lever handle for effortless flow and temperature adjustment and optional exposed or concealed valves both included.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Deva Lace manual shower valve and kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/87/NW-C68087_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_1553086181693_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Methven_Shower-Tap_Guide_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PJ90825,Grohe cartridge euroeco cosmo T Chrome,Grohe,46.25,"This Grohe EuroEco Cosmopolitan T cartridge with three optional flow times is designed for use in the EuroEco Cosmopolitan T 1/2"" self-closing wall-mounted exposed shower.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Grohe cartridge euroeco cosmo T Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/25/J90825_wm.jpg,,,,,Chrome,,5 Years,N,,42383000,Shower cartridge,N,With blue/red marking,Grohe long-life chrome finish,With 3x adjustable flow times of 7/15/30 seconds,,,,,,,Factory-set to short flow,Flow times are pressure dependent,5 year warranty,,,,,,,
177,PE95824,Vado exposed shower valve and central outlet and flow regulator 6l/pm Chrome Plated,Vado,215.01,"Finished in a smart, high-shine chrome, the Vado exposed shower valve and central outlet will suit most bathroom schemes. This thermostatic shower valve is fitted with a 6LPM flow regulator, ensuring comfortable delivery coupled with water economy.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Vado exposed shower valve and central outlet and flow regulator 6l/pm Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/24/E95824_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Vado_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PQ97156,Hansgrohe Ecomax flow cartridge,Hansgrohe,27.27,"This Hansgrohe Ecomax 3/4"" spindle flow cartridge is a replacement part for a Hansgrohe shower.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> Hansgrohe Ecomax flow cartridge,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/56/NW-Q97156_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Hansgrohe_92929000_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PA05060,* CENTER PUSH BUTTON SLIDER BRACKET,Center CB,2.58,A Center CB shower rail slider bracket for simple height and angle adjustment of your showerhead.,Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> * CENTER PUSH BUTTON SLIDER BRACKET,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/60/NW-A05060_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabis_A05033-A05060_Shower_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PE13342,* NAB NANO G2 THERMO MINI VALVE & KIT PK,Nabis,99.0,"Making bathroom installation easy, the Nabis Nano G2 thermostatic mini shower valve is supplied complete with a shower kit comprising a hose, a rub-clean handset, a riser rail and more so there's no need to shop around for matching equipment. Thermostatically controlled, this shower ensures safe and comfortable operation, even when water pressures fluctuate, while a single lever makes control of showering comfort simple.",Showering/Shower Parts and Accessories/Shower Parts and Accessories.csv -> * NAB NANO G2 THERMO MINI VALVE & KIT PK,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/90/NW-D01190_wm.jpg,,,,,Chrome/Metallic,Nano,5 Years,N,106,E13342 PK,Thermostatic,N,Brass construction,Metallic chrome finish,"Supplied with 1.5M shower hose, soap dish, riser rail, hose retainer and handset","6.2 L/min at 0.1 bar, 24.8 l/mi at 1 bar",5,0.1,Brass,Single,1,Single lever control of flow and temperature,Thermostatic cartridge maintains showering temperature to +/- 1°C by compensating,Automatic shut-off in event of hot or cold supply failure,"Factory set to a maximum of 41°C, adjustable by user",Single function handset with rub-clean nozzles,"Flow rate 6.2LPM at 0.1 bar, 24.8LPM at 1 bar",,,Chrome-plated to BS EN 249,5 year warranty
