,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Material Type,Warranty,Hazardous,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Watts,Weight,Depth (mm),Dimensions (L x W x D),IP Rating,Feature 4,Attachment 6,Attachment 7,Attachment 8,Smart,Switch Type,Battery Back Up,Number of Zones,Switching Capacity (amps),Programmable Duration,On / Off Periods per Day,Auto GMT / BST,Display Type,Number of Channels,Application,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Colour,Connection Type,Range,Style,With Drain Off,Max Pressure,Flow Water Temperature,Orientation,Pipe Connection Size,Radiator Connection Size,Sensor,Shape,With Lockshield,Feature 14,Number of Bars,Fuel Source,Output (W),BTU h,Pack Quantity,Attachment 9,Pressure,Height (mm),Width (mm),Size,Feature 15,Feature 16,Wall to Centre Tapping,Projection Depth,Diameter,Projection
1027,P271515,Stelrad Compact K2 15 section radiator 450 x 500mm,Stelrad,68.48,"A favourite of installers and homeowners alike, the Stelrad Compact double panel double convector radiator is the ideal choice where space is at a premium. Suitable for any room, commercial or domestic, this 500 x 450mm radiator is smartly designed and promises reliable comfort in any setting. While the Compact's convector is precision-welded directly onto the waterways for excellent efficiency, the flexible connections make installation straightforward. Delivered carefully wrapped in tough packaging, this radiator will reach you in pristine condition and can be installed before unpackaging for risk-free fitting.",Radiators/Radiators.csv -> Stelrad Compact K2 15 section radiator 450 x 500mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/15/NW-271515_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,P261363,Stelrad Vita Column Concept 3 column radiator 600 x 628mm,Stelrad,314.65,"The Stelrad Vita Column Concept horizontal radiator is designed to help you add a splash of colour to your interior. Finished in a classic dark anthracite grey paint, the classic column design of this steel radiator fits perfectly into both contemporary and traditional interior designs. Delivering 2703 BTU/h of warmth, the Vita Column Concept is the perfect choice for any stylish modern home that requires reliable heating power.",Radiators/Radiators.csv -> Stelrad Vita Column Concept 3 column radiator 600 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/66/261363_261366_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Concept_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,P353074,Eph Controls EMTRV EMTRV15 angled TRV & lockshield 15mm,Eph Controls,12.61,"Self-regulating, the EPH Controls EMTRV15 15mm angled thermostatic radiator valve, or TRV, with lockshield operates by sensing the air temperature around it, adjusting accordingly to meet the desired room temperature. These clever sensor-containing valves help homeowners to maintain constant comfort with no need for constant main thermostat adjustments. A simple white fitting to blend in with most popular radiator styles, this valve has an easy and reliable compression connection, making switching valve type simple.",Radiators/Radiators.csv -> Eph Controls EMTRV EMTRV15 angled TRV & lockshield 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/74/353074_wm.jpg,,,,,,,1 year,N,A head made from ABS Plastic and the valve body is Brass,EMTRV15,"15mm Compression, Angled",N,White finish,KVS value of 1 M³/H at 1 bar,With lockshield,,0.75086,,,,ABS plastic head,,,,,,,,,,,,,,,Brass body construction,1 year warranty,,,,,,,,White,15mm Compression,,White,No,Max Differential 0.6,Max 90,,15 mm,15 mm,Yes,Angled,Yes,,,,,,,,,,,,,,,,,
1030,P207353,"Myson Premier HE DC 2 tapping radiator 15"" x 53""",Myson,613.31,"With a design suited to any interior, the Myson Premier HE double convertor tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 53 x 15"".","Radiators/Radiators.csv -> Myson Premier HE DC 2 tapping radiator 15"" x 53""",,Double convertor tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/53/NW-207353_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,P108918,Manthorpe Radiator Pipe Guide and Seal GRS-DUO mount plate,Manthorpe,5.54,"Preventing air leaks while also creating a neat finish, the Manthorpe GRS-DUO twin plate radiator pipe guide and seal seals the pipework penetrations made where a radiator is plumbed using 10mm flexible plastic barrier pipework. In addition, GRS-DUO's first fix plate guides exiting pipework to valve points at outer corners for a reduced risk of kinks and chafing on exposed pipework. With a patent pending twin plate design, this product also covers and seals plasterboard holes during second fix using a unique single central fixing for attachment to the rear mount plate so there's no requirement to fit plasterboard fixings close to cut edges. Offering a range of fixing location options via a selection of pilot holes between the two plates, GRS-DUO ensures reliable fitting in a variety of plasterboard and radiator offsets.",Radiators/Radiators.csv -> Manthorpe Radiator Pipe Guide and Seal GRS-DUO mount plate,,20 x cover plates ;pipe clamps,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/18/108918_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/108918_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/108918_Fitting_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,P247943,Drayton RT212 TRV with straight valve 15mm,Drayton,17.45,"A low cost solution to room-by-room heating control, the Drayton RT212 straight thermostatic radiator valve (TRV) is fitted with a liquid sensor for accurate temperature setting. With a reverse flow body the RT212 allows for vertical or horizontal flow or return mounting, providing installation flexibility.",Radiators/Radiators.csv -> Drayton RT212 TRV with straight valve 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/43/247943_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Drayton_NEW_RT212_ED_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Drayton_5038_D27_12_NEW_RT212_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Drayton_RT212_U_and_I_Guide_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Drayton_D34_11_TRV_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,P217365,Stelrad Vita Concord Vertical Concept double panel radiator 1800 x 592mm 5705Btu Anthracite,Stelrad,539.27,"A stylish unit that will blend seamlessly with your interior scheme, the Stelrad Vita Concord Vertical Concept 1800 x 592mm double panel radiator blends heating reliability with statement design. Finished in a sleek, moody Anthracite Grey, this easy to install vertical radiator won't spoil a carefully considered dark scheme and provides the perfect complement to natural materials like stone or marble. An efficient choice for any room, the robustly built Vita Concord Concept supplies a heat output of 5705 BTU/h.",Radiators/Radiators.csv -> Stelrad Vita Concord Vertical Concept double panel radiator 1800 x 592mm 5705Btu Anthracite,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/66/217361_217366_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,P260621,Stelrad Vita Column 3 column radiator 600 x 1456 mm,Stelrad,431.1,"Designed to stand the test of time, the Stelrad Vita Column Horizontal 600 x 1456mm radiator is a classic design that will blend seamlessly into both modern and period interiors, looking just as good in a Victorian terrace as in a just-built apartment. Delivering a cosy 6444 BTU/h of heating power, this three column radiator is both reliable and efficient, helping homeowners to enjoy practical, powerful heating without compromising their personal style.",Radiators/Radiators.csv -> Stelrad Vita Column 3 column radiator 600 x 1456 mm,,Radiator;Fixing brackets;Vents and plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-260619_260623_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Stelrad_Vita_Generic_May_2021_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Horizontal_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,P260400,Myson Avonmore straight towel warmer 862 x 500mm White,Myson,147.63,"A simple design, the Myson Avonmore 862 x 500mm straight towel warmer has a white finish to suit all bathrooms. Fitted with rails in a simple 4-5-8 configuration, the Avonmore provides ample towel hanging space and a cosy heat output of 1423 BTU/h.",Radiators/Radiators.csv -> Myson Avonmore straight towel warmer 862 x 500mm White,,Towel warmer;Air vents,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_n/ew/Myson_Avonmore White New_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Avonmore_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_DesignCollection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,P231778,Myson LST Super Plus 17LSP057 LST vertical radiator 1772 x 570mm,Myson,1400.44,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This vertical double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 4152 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Radiators.csv -> Myson LST Super Plus 17LSP057 LST vertical radiator 1772 x 570mm,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/80/231777_231780_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Vertical_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,P219491,Tradefix F5I-TF straight towel warmer 772 x 600mm White,Tradefix,88.99,"Designed for installation in bathrooms or cloakrooms, the Tradefix F5I-TF standard contemporary towel warmer is built from quality steel and finished in a modern white gloss. With its slimline, wall-mounted design, this heated towel rail is an ideal choice for those homes where space is at a premium, offering a generous 1307 BTU/h output and plenty of towel hanging space in a 4-4-6 bar layout.",Radiators/Radiators.csv -> Tradefix F5I-TF straight towel warmer 772 x 600mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/95/219489_219495_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/TradeFix_27735_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tradefix_219489-219511_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Tradefix_27624 _Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ly/er/219489-511_Tradefix_Flyer.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Tradefix_F5I_TF_Installation.pdf,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ly/er/Tradefix_219489_511_Flyer.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,P262427,Stelrad Vita Deco K1 radiator 600 x 1600mm,Stelrad,179.19,"Chic and minimalist, the Stelrad Vita Deco horizontal single panel convector radiator is a suitable choice for just about any space, its flat-fronted design making it a sleek finishing touch in period homes and complementing contemporary spaces in style. Finished in a simple, bright white, this tough powder-coated steel is a neat all-rounder to suit any scheme. Boasting Stelrad's trademark dependable performance, the 4751 BTU/h output Vita Deco provides reliable warmth year after year.",Radiators/Radiators.csv -> Stelrad Vita Deco K1 radiator 600 x 1600mm,,Flat panel radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/49/262411_262449_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Vita_Deco_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Vita_Series_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Vita Series_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Vita_Deco_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_VITA_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,P213907,Purmo Topaz radiator double convector 1190 x 500 White,Purmo,353.96,"With generously sized tubular water channels, the Purmo Topaz 1190 x 500mm double panel bathroom radiator supplies an impressive heat output of 3139 BTU/h. It's an ideal choice for low temperature heating systems and is well designed for convenient towel warming and drying. Finished in a clean, smart white, the Topaz will suit most standard bathroom schemes, making it an easy choice for any refit.",Radiators/Radiators.csv -> Purmo Topaz radiator double convector 1190 x 500 White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/07/213907_wm.jpg,,,,,,,10 year guarantee from date of purchase against manufacturing defects.,N,Steel,TPZD1190500,Double Panel Radiator,N,Double convector double panel,Horizontal fitting,Steel construction,(DT50) 920,(Dry) 23.56 kg,,,,White finish,,,,,,,,,,,,,,,Suitable for 2-pipe pumped indirect systems,Integrated bottom connection air vents,"Tested to 5.4 bar pressure, working pressure of 4 bar",Tolerates a maximum hot water temperature of 100°C,10 year warranty against manufacturing defects from date of purchase,,,,,White,,Topaz,Contemporary,,,,Horizontal,,,,Cylindrical Bars,,,,Hydronic,,(DT50) 3139,,,,,,,,,88,125,,
1040,P271075,Stelrad Compact K1 75 section radiator 300 x 2500mm,Stelrad,177.68,"Ideal for homes where space is at a premium, this Stelrad Compact K1 75 section radiator measures 300 x 250mm yet offers a generous heat output of 4345 BTU/h. A traditional design made of robust steel, this radiator offers easy installation thanks to its integrated top grille and side panels and tough brackets. A nickel-plated plug and vent ensures reliable jointing while offering an attractive finish.",Radiators/Radiators.csv -> Stelrad Compact K1 75 section radiator 300 x 2500mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pa/ct/Caradon Stelrad_Compact_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,P262437,Stelrad Vita Deco radiator 450 x 1200mm,Stelrad,172.6,"Chic and minimalist, the Stelrad Vita Deco horizontal double panel convector radiator is a suitable choice for just about any space, its flat-fronted design making it a sleek finishing touch in period homes and complementing contemporary spaces in style. Finished in a simple, bright white, this tough powder-coated steel is a neat all-rounder to suit any scheme. Boasting Stelrad's trademark dependable performance, the 5114 BTU/h output Vita Deco provides reliable warmth year after year.",Radiators/Radiators.csv -> Stelrad Vita Deco radiator 450 x 1200mm,,Flat panel radiator;Fixing brackets;Vents and plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/49/262411_262449_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Vita_Deco_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Stelrad_Vita_Series_Brochure_2021.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Vita Series_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Vita_Deco_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_VITA_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
