,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Attachment 12,Colour,Flow Rate,Min System Pressure Cold (Bar),Operating Temperature,Projection Depth,Range,Style,Warranty,Hazardous,Depth (mm),Pressure (Low / Med / High),Tank,Mains,Cartridge,Spout Type,Fitting / Mounting Type,Handle Type,Material,Number of Tap Holes,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Finish,Feature 11,Feature 12,Feature 13
154,PC46158,Bristan Prism basin mixer tap excluding waste Chrome Plated,Bristan,129.07,"Contemporary and practical, the Bristan Prism basin mixer is made of brass with an easy-clean chrome surface. This deck-mounted tap is suitable for installation into any plumbing system but works best in balanced.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Prism basin mixer tap excluding waste Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/58/NW-C46158_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/C46158_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C46158_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/C46158_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PC43772,Deva Vision non concussive basin tap Chrome Plated,Deva,100.93,"An ideal choice for public bathroom installation, the Deva Vision self-closing basin tap has an automatic ten second shut-off to minimise water waste. Made of brass with a neat chrome finish, this deck-mounted tap has a lever handle for ease of operation and offers compatibility with all plumbing systems.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Deva Vision non concussive basin tap Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/72/NW-C43772_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_VSN123_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Deva_Shower-Tap_Guide_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PC44439,Bristan Quadrato bath filler tap Chrome Plated,Bristan,219.22,"With its angled design, the Bristan Quadrato bath filler is ideal for modern bathroom designs. Suitable for any plumbing system but best in balanced pressure, this deck-mounted tap is built of tough brass with a contemporary chrome finish.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Quadrato bath filler tap Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/39/NW-C44439_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Quadrato_Tap_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C44439_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/C44439_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PE71665,Vado Axces basin pillar tap,Vado,45.0,"The contemporary Vado Axces basin pillar tap is manufactured in tough brass with a neat chrome finish to suit all bathroom designs. A smart, functional design, the Axces is suitable for deck mounting and is supplied complete with tails for ease of installation.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Vado Axces basin pillar tap,,2 x Taps and tails,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/65/E71665_wm.jpg,,,,,,,,,,,,,Chrome,N/A,0.2,,90,Axces,Contemporary,10 Years,N,106,Low,No,No,Yes,Standard,Deck,Round,Brass,2,AX-AST-106/CD-CP,Basin Pillar Tap,N,Chrome finish,Brass construction,Modern design,Minimum operating pressure of 0.2 bar,With water flow straightener,With ceramic cartridges,"With 1/2"" x 50mm threaded tail connection",Requires mounting hole of 22mm,With tails,10 year warranty,,,,
158,PC00001,"Pegler Performa Cross Top cross head cold basin tap 1/2""",Pegler,32.01,"An elegant choice for period or modern bathrooms, this pair of deck-mounted Pegler Yorkshire Performa basin taps have stylish cross heads that don't just look great but make turning easy too. Durably built with a shiny chrome finish, these taps are supplied with metal back nuts and anti-rotation washers for reliable fitting.","Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Pegler Performa Cross Top cross head cold basin tap 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/02/NW-C00001_C00002_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/PY_Brassware_Guide_2015.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wr/as/PY_2159_Taps_WRAS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/PY_301007_301017_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT04225,Ideal Standard Tesi single lever basin mixer tap with pop-up waste,Ideal Standard,127.94,"Designed to complement any bathroom, the Ideal Standard Tesi basin mixer blends geometric lines with smooth curves and a chrome finish. Easy to control and helping to save on water, this elegant deck-mounted basin mixer tap is supplied with a flow regulator and a ceramic disc.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Ideal Standard Tesi single lever basin mixer tap with pop-up waste,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/25/T04225_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Tesi_A6592AA_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/IS_Bathrooms_Brchr_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PB79274,Cistermiser Vecta+ infrared sensor spout,Cistermiser,194.62,"Controlled with an infrared sensor, the Cistermiser Vecta+ sensor tap helps to optimise safety and hygiene in commercial shared washrooms. Operating without touch, this wall or panel-mounted chrome tap doesn't just reduce the risk of cross-contamination, it also helps to minimise waste, reducing water usage for increased efficiency and reduced costs.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Cistermiser Vecta+ infrared sensor spout,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/74/B79274_wm.jpg,,,,,,,,,,,,,,,,,,Vecta+,,,N,575,,,,,,,,,,VSS,Commercial sensor spout,N,Hygienic touch-free sensor activated operation,Safety water shut-off after 60 seconds of continuous activation,"Smart shut-off in event of power outage, reducing risk of flooding",Fitted with 3.5LPM flow regulator,5LPM flow regulator included in box,Mains and battery powered as standard,For wall or panel mounting,Chrome finish,3 year warranty,,,,,
161,PB88914,Ideal Standard Calista rim mounted mixer basin tap Chrome,Ideal Standard,80.14,"Designed to suit commercial as well as domestic bathrooms, the Ideal Standard Calista basin mixer tap is economical and hardwearing. This tap incorporates easy to use lever handles and a 104mm spout projection along with an attractive chrome finish over its tough brass body. Fitted with a flow regulator and ceramic cartridge, the Calista mixer tap is suitable for use in high pressure systems.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Ideal Standard Calista rim mounted mixer basin tap Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/14/NW-B88914_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IStandard_Calista_Basin_Mixer_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IStandard_Essentials_2021_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PD76425,Bristan Frenzy bath filler tap Chrome,Bristan,186.39,"The statement angled Bristan Frenzy bath filler is suitable for use in all plumbing systems. Finished in chrome with a solid brass build, this boldly designed filler is for deck mounting.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Frenzy bath filler tap Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/25/NW-D76425_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D76425_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/D76425_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Frenzy_Tap_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PC83221,Ideal Standard Ceraflex 1-hole single lever bath filler tap,Ideal Standard,118.68,"Hardwearing, highly functional and smartly designed, the Ideal Standard Ceraflex bath filler incorporates a FirmaFlow ceramic cartridge. Lifecycle tested to over half a million cycles, this cartridge saves water and energy and is designed to last twice as long as similar bathroom taps. This chrome deck-mounted tap offers fast, simple installation with EasyFix.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Ideal Standard Ceraflex 1-hole single lever bath filler tap,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/21/NW-C83221_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Bathrooms_Brchr_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Ceraflex_B1959AA_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT04228,Ideal Standard Tesi single lever basin mixer without waste,Ideal Standard,111.23,"The elegant Ideal Standard Tesi mini basin mixer combines smooth geometric lines with curves for a design that looks good in any bathroom. Fitted with a flow regulator and ceramic discs, this compact, deck-mounted chrome tap provides effortless usability and water economy.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Ideal Standard Tesi single lever basin mixer without waste,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/28/NW-T04228_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Tesi_A6588AA_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/IS_Bathrooms_Brchr_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PD44969,Roca V2 deck mounted bath shower mixer tap Chrome Plated,Roca,219.91,"Designed for deck mounting, this Roca V2 bath/shower mixer with shower kit offers simple single lever operation with SoftTurn technology for smooth precision control. The tap's bright chrome is finished with EverShine electrolytic coating for easier cleaning and a longer lasting, highly resistant shine.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Roca V2 deck mounted bath shower mixer tap Chrome Plated,,Bath shower mixer;Shower kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/69/NW-D44969_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_V2_5A1825C00_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Targa_Victoria_Vectra_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Roca_V2_5A1825C00_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PD00623,Roca V2 basin mixer tap plus pop up waste Chrome Plated,Roca,114.12,"Designed for deck mounting, this Roca V2 basin mixer with pop-up waste and integrated aerator offers simple single lever operation and a bright chrome finish.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Roca V2 basin mixer tap plus pop up waste Chrome Plated,,Basin mixer;Pop up waste,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-D00623_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_V2_5A3025C00_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Roca_V2_5A3025C00_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Roca_Victoria-N_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PJ92312,Ideal Standard Contour 21+ single lever basin medical handle anti vandal mixer tap,Ideal Standard,149.64,"Offering anti-vandal operation and temperature limiting, the Ideal Standard Contour 21+ basin mixer tap is an efficient, hardwearing and safe choice for use in public or commercial bathrooms. Deck-mounted, this modern chrome tap has nickel-free waterways and an antibacterial self-draining spout as well as a ceramic disc for long lasting practicality.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Ideal Standard Contour 21+ single lever basin medical handle anti vandal mixer tap,,Basin mixer;Pop-up waste;Copper tails,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/12/NW-J92312_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IS_Contour21TapShower_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Contour_21+_BC122AA_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PJ92313,Ideal Standard Contour 21+ basin pillar taps Chrome,Ideal Standard,103.21,"Made for the non-residential sector, these Ideal Standard Contour 21+ pillar taps offer water efficiency and safe temperature limiting. With an eye-catching modern design, this pair of deck-mounted chrome taps incorporates nickel-free waterways, an antibacterial self-draining spout and anti-vandal functionality for use in public bathrooms.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Ideal Standard Contour 21+ basin pillar taps Chrome,,2x basin pillar taps;Inlet tail flow limiters,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/13/NW-J92313_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Contour_21+_BC123AA_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IS_Contour21TapShower_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PJ45259,Grohe Eurosmart basin mixer tap and waste Chrome Plated,Grohe,59.29,"The forward-leaning Grohe Eurosmart basin mixer features a solid metal handle for a solid, contemporary look ideal in a modern bathroom. This dynamic monobloc includes a SilkMove ceramic cartridge and is finished in StarLight chrome for a long lasting shine and high levels of resistance against scratching and tarnishing.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Grohe Eurosmart basin mixer tap and waste Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/59/NW-J45259_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Grohe_Product_Guide_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grohe_32467_33265_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grohe_Eurosmart_3326520L_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PD77276,Bristan Cobalt bath filler tap,Bristan,195.78,"The bold, geometric lines of the Bristan Cobalt bath filler are an ideal addition to a contemporary bathroom. Made of long lasting brass and finished in chrome, this deck-mounted filler is compatible with all plumbing systems.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Cobalt bath filler tap,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/76/NW-D77276_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/D77276_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Cobalt_Tap_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D77276_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PC34291,Ideal Standard Ceraplan BD266AA single lever bath filler,Ideal Standard,167.13,"Slimline and simply designed, the Ideal Standard Ceraplan bath filler, operated with a single lever, is an elegant choice to suit any bathroom. Deck-mounted, this chrome bath tap is installed using the Easyfix system for simpler fitting while a Firmaflow ceramic cartridge ensures long-lasting ease of operation.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Ideal Standard Ceraplan BD266AA single lever bath filler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/91/C34291_wm.jpg,,,,,,,,,,,,,Chrome,15 Litres per minute @ 3 Bar,0.5,40 °C to 65,125,Ceraplan,Contemporary,5 Years,N,170,Med,No,Yes,Yes,Fixed,Dec mounted,Lever,Chrome Plated Brass,1,BD266AA,Bath Filler,N,Firmaflow ceramic cartridges,Easyfix fixation system,Easier grip through +15mm height,Subtle neck improving cleaning,Increased comfort +10mm,Reduced neck,-10% slimmer,,,,Chrome,,,
