,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Drainage Product Type,Material,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Type,Attachment 4
138,PF38115,160MM X 45 BEND,Marley,65.66,"This Marley Solvent Soil 160mm 45° short radius bend with double solvent sockets is made of grey PVC-U. This fitting is part of the Solvent Soil system designed to meet most drainage requirements, creating a secure, leak-free system.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> 160MM X 45 BEND,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/15/NW-F38115_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PF23537,MLY 110MMX97.5D D/S BEND GREY SB411,Marley,31.11,"This Marley Push-Fit Soil 87.5° short radius bend with 110mm double push-fit socket is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 110MMX97.5D D/S BEND GREY SB411,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/37/NW-F23537_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PF23536,MLY 110MMX87.5D BEND GREY SB41,Marley,27.23,"This Marley Push-Fit Soil 87.5° short radius bend with 110mm push-fit socket is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 110MMX87.5D BEND GREY SB41,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/36/NW-F23536_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PF24685,110MM X 45DEG SHORT RADIUS BEND   SB45:W,Marley,27.23,"Offering fast and simple installation, this Marley Push-Fit Soil 45° short radius bend with 110mm push-fit connections is manufactured in a white PVC-u with a high quality finish.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> 110MM X 45DEG SHORT RADIUS BEND   SB45:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/85/NW-F24685_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PF23460,MLY 82.4MMX45D BEND GREY SB35:G,Marley,27.16,"This Marley Push-Fit Soil 45° short radius bend with 82mm push-fit x plain end connections is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 82.4MMX45D BEND GREY SB35:G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/60/NW-F23460_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PF23545,MLY 110MMX45D S/S BEND GREY SB45,Marley,27.23,"This Marley Push-Fit Soil 45° short radius bend with 110mm push-fit x plain end connections is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 110MMX45D S/S BEND GREY SB45,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/45/NW-F23545_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PF24553,110MM X87.5D BEND LONG SPIG SOLV SBS40:W,Marley,19.04,"This Marley Solvent Soil 110mm 87.5° long spigot bend is made of white PVC-U. This fitting is part of the Solvent Soil system designed to meet most drainage requirements, creating a secure, leak-free system.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> 110MM X87.5D BEND LONG SPIG SOLV SBS40:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/53/NW-F24553_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PF39897,Marley Push-Fit Soil 10deg short rad bend socket/spigot 110mm,Marley,27.23,"Suitable for most drainage installations, this Marley Push-Fit Soil 10° short radius bend is supplied with 110mm push-fit socket/spigot. Made of robust grey PVC-u, this fitting offers quick, easy installation.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> Marley Push-Fit Soil 10deg short rad bend socket/spigot 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/b4/10/SB410_wm.jpg,,,,Grey,110mm,Push Fit Socket/Spigot,110mm,Push-Fit Soil,1 year,0.33 kg,N,,Polyvinyl Chloride Unplasticized (PVC-U),BS EN 1329,SB410,N,,Grey colour,High quality finish,Suitable for all types of commercial or domestic installation,Meets BS EN ISO 9001,Meets BS EN 1329,1 year warranty,,,,,,,,Short Rad Bend,
146,PF22663,110MM X 67.5D OFFSET BEND SOLV  SNE405:B,Marley,26.6,"This Marley Push-Fit Soil 67.5° 110mm offset bend with push-fit x solvent weld connections is made of black PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> 110MM X 67.5D OFFSET BEND SOLV  SNE405:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/63/NW-F22663_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PF23711,MLY 160MMX45D BEND GREY SFB65,Marley,80.69,"This Marley Push-Fit Soil 45° short radius bend with 160mm push-fit x plain end connections is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 160MMX45D BEND GREY SFB65,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/11/NW-F23711_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PF23458,MLY 82MMX87.5D BEND GREY  SB31,Marley,27.16,"This Marley Push-Fit Soil 87.5° short radius bend with 82mm push-fit socket is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 82MMX87.5D BEND GREY  SB31,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/58/NW-F23458_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PF23551,MLY 110MMX21-90D ADJUSTABLE BEND SB47:G,Marley,40.15,"This Marley Push-Fit Soil 21° to 90° adjustable bend with 110mm push-fit socket/spigot is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 110MMX21-90D ADJUSTABLE BEND SB47:G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/51/NW-F23551_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PF22460,MLY 82.4MMX45D SHORT RAD BEND SB35:B,Marley,27.16,"This Marley Push-Fit Soil 45° short radius bend with 82mm push-fit connections is made of black PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 82.4MMX45D SHORT RAD BEND SB35:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/60/NW-F22460_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PF23548,Marley Push-Fit Soil 5-14deg adjustable bend 110mm Grey,Marley,40.15,"This Marley Push-Fit Soil 5° to 14° adjustable bend with 110mm push-fit socket/spigot connections is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> Marley Push-Fit Soil 5-14deg adjustable bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/48/NW-F23548_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil_Waste_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil_Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf
152,PF22458,MLY 82.4MMX87.5D SHORT RAD BEND SB31:B,Marley,27.16,"This Marley Push-Fit Soil 87.5° short radius bend with 82mm push-fit socket is made of black PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 82.4MMX87.5D SHORT RAD BEND SB31:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/58/NW-F22458_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PF22537,110MM X 45DEG SHORT RADIUS BEND   SB45:B,Marley,27.23,"This Marley Push-Fit Soil 45° short radius bend with 110mm push-fit connections is made of black PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> 110MM X 45DEG SHORT RADIUS BEND   SB45:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/37/NW-F22537_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PF23710,MLY 160MMX87.5D BEND GREY SFB61,Marley,80.69,"This Marley Push-Fit Soil 87.5° short radius bend with 160mm push-fit socket is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 160MMX87.5D BEND GREY SFB61,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/10/NW-F23710_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PF38147,SOIL SB430 110MM GREY BEND 30DEG,Marley,27.23,"Suitable for most drainage installations, this Marley Push-Fit Soil 30° short radius bend is supplied with 110mm push-fit socket/spigot. Made of robust grey PVC-u, this fitting offers quick, easy installation.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> SOIL SB430 110MM GREY BEND 30DEG,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/47/NW-F38147_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PF23725,MLY 160MM ACCESS PIPE D/SOLV SOC SF611:G,Marley,98.7,"This Marley Solvent Soil 160mm access pipe with double solvent socket is made of grey PVC-U. This fitting is part of the Solvent Soil system designed to meet most drainage requirements, creating a secure, leak-free system.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 160MM ACCESS PIPE D/SOLV SOC SF611:G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/25/NW-F23725_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PF23542,MLY 110MMX87.5D ACCESS BEND GREY SB42,Marley,62.38,"This Marley Push-Fit Soil 87.5° rear access bend with 110mm push-fit socket is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 110MMX87.5D ACCESS BEND GREY SB42,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/42/NW-F23542_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PF22536,MLY 110MMX87.5D BEND BLCK SB41B,Marley,27.23,"This Marley Push-Fit Soil 87.5° short radius bend with 110mm push-fit socket is made of black PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Bends/Soil Pipe Bends.csv -> MLY 110MMX87.5D BEND BLCK SB41B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/36/NW-F22536_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
