,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Connection Size,Connection Type,Diameter,Warranty,Weight,Hazardous,Drainage Product Type,Material,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Range,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 5,Dimensions (L x W x D),Attachment 6,Attachment 7,Attachment 8
93,PF66869,Polypipe PolySoil screwed access cap single/socket tail 110mm Grey,Polypipe,43.3,"Made of grey PVC-U, this Polypipe PolySoil access cap with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil screwed access cap single/socket tail 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/69/NW-F66869_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PF66813,Polypipe SB412:G 135deg bend 110mm Grey,Polypipe,43.79,"Suitable for domestic use, this Polypipe 135° single socket bend is made of grey PVC-U and incorporates 110mm push-fit x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe SB412:G 135deg bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/13/NW-F66813_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PQ64207,Wavin Wavin OsmaSoil double socket 110mm Grey,Wavin,29.13,"Suitable for domestic or commercial repairs, this Wavin OsmaSoil 110mm slip coupler is made of grey PVC-U with durable and reliable socket connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil double socket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/07/NW-Q64207_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PF68824,Polypipe double socket access pipe 110mm Grey,Polypipe,79.45,"This Polypipe System 2000 access pipe is made of grey PVC-U with 110mm solvent weld connections and is suitable for domestic use. An alternative to ring seal fittings, System 2000 Solvent weld soil fittings are the ideal choice where a permanent homogeneous connection is needed.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe double socket access pipe 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/24/NW-F68824_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PF14530,Center CB strap boss 110 x 32mm Grey,Center CB,9.51,"Center CB strap boss is made of PVC-U. The PVC-U Center Soil system consists of a range of push-fit and solvent fittings. Manufactured to exacting UK and European Standards, the products are designed for commercial developments as well as domestic housing.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB strap boss 110 x 32mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/30/NW-F14530_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PF68788,Polypipe PolySoil solvent boss adaptor 110 x 32mm Black,Polypipe,9.29,"Made of black PVC-U, this Polypipe PolySoil 110mm boss adapter with 32mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil solvent boss adaptor 110 x 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/88/NW-F68788_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PF14652,Center CB double socket 110mm Black,Center CB,8.25,"Center CB double socket is made of PVC-U. The 110mm PVC-U Center push-fit soil system offers a complete range of push-fit fittings. This time saving system is quick and easy to install as it is simply pushed together on site, making it the system of choice for countless installations.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB double socket 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/52/NW-F14652_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PF76873,Saint Gobain Timesaver GT133 strap-on boss 100mm,Saint Gobain,78.96,This Saint Gobain Timesaver GT133 100mm strap-on boss with 64mm compression connections is made of cast iron and water-based paint finish. The strap-on boss allows for the fitting of a 50mm copper or waste pipe to an existing 100mm BS 416 cast iron soil pipe with an outside diameter of 109mm minimum and 114mm maximum. The Timesaver drainage system offers a range of extremely high strength fittings ideal for below ground applications.,Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Saint Gobain Timesaver GT133 strap-on boss 100mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/73/NW-F76873_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PF66811,Polypipe 92.5deg bend 110mm Grey,Polypipe,43.79,"Suitable for domestic use, this Polypipe 92.5° single socket bend is made of grey PVC-U and incorporates 110mm push-fit x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe 92.5deg bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/11/NW-F66811_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PQ66451,Wavin Wavin OsmaSoil single socket White,Wavin,14.04,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm straight single socket is made of durable white PVC-u and is fitted with secure solvent weld x plain end connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil single socket White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/51/NW-Q66451_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PF14532,Center CB strap boss 110 x 40mm Grey,Center CB,7.02,"Center CB strap boss is made of PVC-U. The PVC-U Center Soil system consists of a range of push-fit and solvent fittings. Manufactured to exacting UK and European Standards, the products are designed for commercial developments as well as domestic housing.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB strap boss 110 x 40mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/32/F14532_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PF14548,Center CB 92.5deg access branch 110mm Grey,Center CB,74.22,"Center CB access tee is made of PVC-U. The 110mm PVC-U Center push-fit soil system offers a complete range of push-fit fittings. This time saving system is quick and easy to install as it is simply pushed together on site, making it the system of choice for countless installations.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB 92.5deg access branch 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/48/NW-F14548_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PF67149,Polypipe PolySoil® SO65:W 110mm waste reducer Black,Polypipe,28.8,"Made of white PVC-U, this Polypipe PolySoil reducer with 110mm push fit connections is suitable for use in domestic applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil® SO65:W 110mm waste reducer Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/49/NW-F67149_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PF29117,"Polypipe Terrain 100 socket reducer 4"" x 3"" Grey",Polypipe,29.96,"Made of grey PVC-U, this Polypipe Terrain 100 socket reducer with 110 x 82mm solvent weld connections is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100 socket reducer 4"" x 3"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/17/NW-F29117_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PF66837,Polypipe PolySoil® 40mm boss adaptor Black,Polypipe,7.1,"Made of black PVC-U, this Polypipe PolySoil boss adapter with 32mm push-fit connections is suitable for use in domestic applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil® 40mm boss adaptor Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/37/NW-F66837_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PQ64234,Wavin Wavin OsmaSoil access plug 110mm Grey,Wavin,29.09,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm access plug is made of grey PVC-U with durable and reliable plain end connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil access plug 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/34/NW-Q64234_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PF68768,Polypipe PolySoil plastic pipe bracket 110mm Black,Polypipe,8.26,"Made of black PVC-U, this Polypipe PolySoil pipe bracket with 110mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil plastic pipe bracket 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/68/NW-F68768_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PF47800,"McAlpine Ventapipe soil pipe 3"" or 4""",McAlpine,58.72,"This McAlpine Ventapipe 75mm/110mm air admittance valve with dual-fit synthetic rubber finger seal outlet is designed for use in above ground drainage systems. This valve provides ventilation for a drainage system under the conditions of reduced pressure where ventilating pipes terminate inside a building, in accordance with BS EN 12056 2:2000.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> McAlpine Ventapipe soil pipe 3"" or 4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/00/NW-F47800_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/McAlpine_VP100_Tech_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/McAlpine_Air_Admittance_Valve_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PF14567,Center CB 135deg bend 110mm Grey,Center CB,32.67,"Center CB bend is made of plastic. The Center PVC-U solvent weld soil fittings are frequently used in conjunction with push-fit range of pipes and fittings and are the perfect solution for when only a permanent connection will do. Designed and engineered to perform, this range is as suited for use in commercial developments as it is in domestic housing.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB 135deg bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/67/NW-F14567_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PF68821,Polypipe 90deg close coupled bend 110mm Grey,Polypipe,36.17,"Suitable for domestic use, this Polypipe close-coupled bend is made of grey PVC-U and incorporates 110mm push-fit x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe 90deg close coupled bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/21/NW-F68821_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PQ64187,Wavin OsmaSoil strap boss 110mm Black,Wavin,12.48,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm strap boss is made of durable black PVC-u and is fitted with 50 x 110mm clip connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin OsmaSoil strap boss 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/87/NW-Q64187_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PF68766,Polypipe PolySoil strap on boss nut and bolt 110mm Black,Polypipe,13.28,"Made of black PVC-U, this Polypipe PolySoil boss strap with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil strap on boss nut and bolt 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/66/NW-F68766_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
