,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Connection Size,Diameter,Length (M),Hazardous,Approvals,Material,Outer Diameter,Size,Wall Thickness (mm),Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Range,Connection Type 1,Connection Type 2
70,P581391,JG Speedfit PB layflat pipe coil 22mm x 50mtr White,JG Speedfit,150.49,"This JG Speedfit Layflat 22mm polybutylene pipe is recommended for use in long runs where softer pipe material makes cabling through joists simple. Easy to handle when removed from its 50M coil, the pipe stays straight and lays flat, removing the issue of recoiling. Incorporating five layers, this pipe has a central oxygen barrier, preventing air ingress and reducing the effect of corrosion on the system's metal components. Thanks to its low thermal conductivity, Speedfit stays cool to the touch when carrying hot water for reliable safety.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit PB layflat pipe coil 22mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/93/NW-581388_581393_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
71,P519429,"Wavin Hep2O straight service valve 15mm x 1/2""",Wavin,9.78,"This Wavin Hep2O HX18 15mm x 1/2"" straight service valve is made of polybutylene (PB) and incorporates a hot and cold indicator insert and In4Sure joint recognition for secure joints. It is compatible with hot and cold flexible push-fit plumbing systems.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O straight service valve 15mm x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/29/NW-519429_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
72,P519440,Wavin Wavin Hep2O HX44/22W blanking plug 22mm,Wavin,1.4,"Made of polybutylene (PB), this Wavin Hep2O HX44 22mm blanking plug can be used in cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Wavin Hep2O HX44/22W blanking plug 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/40/NW-519439_519440_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
73,P517010,Polypipe Polyplumb polybutylene barrier pipe 15mm x 3mtr Grey,Polypipe,13.85,"Highly flexible, this Polypipe PolyPlumb 15mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 3M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe Polyplumb polybutylene barrier pipe 15mm x 3mtr Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/15/NW-517010_517015_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
74,P515430,Wavin Wavin Hep2O HX75/15 GR cold forming bend fixture 15mm,Wavin,2.13,"Made of polybutylene (PB), this Wavin Hep2O HX75 15 x 15mm 45° cold forming bend fixture provides clean and secure fitting. It is suitable for use in hot and cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Wavin Hep2O HX75/15 GR cold forming bend fixture 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/31/NW-515430_515431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,
75,P519395,Wavin Hep2O reduced branch tee 28 x 28 x 22mm,Wavin,15.29,This Wavin Hep2O HD13 28 x 22 x 28mm 90° branch reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O reduced branch tee 28 x 28 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/95/NW-519395_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
76,P542391,Wavin Hep2O radiator outlet cover with flap,Wavin,7.26,"Part of the Wavin Hep2O push-fit plumbing system, this Hep2O radiator outlet cover incorporates a range of unique features for faster, easier and more secure fitting. The system provides joint recognition and secure demounting.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O radiator outlet cover with flap",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/91/NW-542391_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Wavin_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Hep2O_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
77,P519411,Wavin Wavin Hep2O HX44/10W blanking plug 10mm,Wavin,1.2,"Made of polybutylene (PB), this Wavin Hep2O HX44 10mm blanking plug can be used in cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Wavin Hep2O HX44/10W blanking plug 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/11/NW-519411_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
78,P519317,Wavin Hep2O 90deg elbow single socket 15 x 10mm,Wavin,4.33,"This Wavin Hep2O HD4 15 x 10mm 90° spigot elbow is made of polybutylene (PB) and incorporates push-fit connections compatible with plastic and copper pipes and In4Sure joint recognition, providing an indication when the pipe is connected. Suitable for hot and cold water and heating use, this single socket pipe comes off the straight coil and offers secure demounting using the HepKey system.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O 90deg elbow single socket 15 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/17/NW-519317_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
79,P515462,Wavin Hep2O conduit junction box (1 per Pack),Wavin,6.16,"Part of the Wavin Hep2O push-fit plumbing system, this Hep2O conduit junction box incorporates a range of unique features for faster, easier and more secure fitting. The system provides joint recognition and secure demounting.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O conduit junction box (1 per Pack)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/62/NW-515462_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Wavin_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Hep2O_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,
80,P519342,Wavin Hep2O reduced branch tee 15 x 15 x 10mm,Wavin,5.66,This Wavin Hep2O HD13 15 x 10 x 15mm 90° branch reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O reduced branch tee 15 x 15 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/42/NW-519342_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
81,P519396,Wavin Hep2O reduced branch tee 28 x 28 x 15mm,Wavin,15.29,This Wavin Hep2O HD13 28 x 15 x 28mm 90° branch reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O reduced branch tee 28 x 28 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/96/NW-519396_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
82,P519419,Wavin Hep2O 2 x 2 port manifold 22 x 10mm,Wavin,10.62,"This Wavin Hep2O HX94B 2x 22mm, 4x 10mm two x two port manifold is made of polybutylene (PB). It is designed for use in hot and cold flexible push-fit plumbing systems.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O 2 x 2 port manifold 22 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/19/NW-519419_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
83,PP91072,UPONOR MANIFOLD P 3P 1INMT/FT X1/2INMT,Uponor,33.67,"This plated-brass three outlet Uponor Uni-C manifold includes 1"" MT x 1"" FT with 1/2"" MT outlets.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> UPONOR MANIFOLD P 3P 1INMT/FT X1/2INMT",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-P91072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Uponor_MLC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Uponor_Plumbing&Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
84,P581389,JG Speedfit PB layflat pipe coil 15mm x 120mtr White,JG Speedfit,257.13,"This JG Speedfit Layflat 15mm polybutylene pipe is recommended for use in long runs where softer pipe material makes cabling through joists simple. Easy to handle when removed from its 120M coil, the pipe stays straight and lays flat, removing the issue of recoiling. Incorporating five layers, this pipe has a central oxygen barrier, preventing air ingress and reducing the effect of corrosion on the system's metal components. Thanks to its low thermal conductivity, Speedfit stays cool to the touch when carrying hot water for reliable safety.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit PB layflat pipe coil 15mm x 120mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/93/NW-581388_581393_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
85,P517750,JG Speedfit conduit pipe coil 15mm x 25mtr,JG Speedfit,34.36,"Provided in a length of 25M, this JG Speedfit 15mm conduit pipe covers and blankets Speedfit PE-X or polybutylene pipe installed in concrete or masonry. Intended for removable installation to meet water regs, this pipe coil is made of a lightweight and flexible PE-X.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit conduit pipe coil 15mm x 25mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/53/NW-517750_517753_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Speedfit_UnderFloorHeating_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Speedfit_UFHeating_installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,
86,P517280,Polypipe Polyplumb barrier coil 28mm x 50mtr Grey,Polypipe,473.06,"Highly flexible, this Polypipe PolyPlumb 28mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 50M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe Polyplumb barrier coil 28mm x 50mtr Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/80/NW-517279_517280_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
87,P516526,Polypipe PolyFit polybutylene barrier pipe 28mm x 50mtr White,Polypipe,473.06,"Highly flexible, this Polypipe PolyFit 28mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 50M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe PolyFit polybutylene barrier pipe 28mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/26/NW-516526_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
88,P542433,Wavin Hep2O polybutylene barrier pipe 22mm x 6mtr White,Wavin,30.28,"This Wavin Hep2O 22mm barrier pipe is made of 2.15mm thick polybutylene (PB) for a secure, leak-resistant alternative to copper piping. Flexible and simple to install via push-fit, this pipe is supplied in a 6M length.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O polybutylene barrier pipe 22mm x 6mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/33/NW-542432_542433_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Wavin_Hep2o_Push_Fit_Plumbing_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Wavin_Hep2o_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,
89,P519406,"Wavin Hep2O male iron straight connector 15mm x 1/2""",Wavin,6.36,"Ideal for joining multiple pipes, this Wavin Hep2O HX29 15mm x 1/2"" adapter is made of brass and includes push-fit connections along with In4Sure joint recognition, providing an indication when the pipe is securely connected.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O male iron straight connector 15mm x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/08/NW-519406_519408_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
