,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Diameter,Range,Thickness,Warranty,Hazardous,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Weight,Phase,Refrigerant Suitability,Depth (mm),Fuse Size (A),Pipe Size Diameter - Gas,Pipe Size Diameter - Liquid,Seasonal Efficiency Energy Label Heating,UK Total Cooling,Seasonal Efficiency Energy Label Cooling,Nominal Heating (kW),Max Sound Pressure,UK Sensible Cooling,Nominal Cooling (kW),Max Airflow (m/min),Min Air Flow (m/min),Min Sound Pressure,Max External Static Pressure,Duct Connection Diameter,Temp Exchange Efficiency,Min External Static Pressure,Pack Quantity,Hardness,Outer Diameter
173,P700799,"Fujitsu ""AOEG36KBTB"" standard universal outdoor unit 9.5kW - R32",Fujitsu,1257.06,"Employing earth-friendly R-32 refrigerant, the Fujitsu Standard Universal Outdoor air conditioning unit is designed to help homes, offices, restaurants and shops enjoy quiet, effective cooling while minimising environmental impact. Fujitsu Standard Universal air conditioners are manufactured with highly efficient heat pump inverter technology designed to conserve electricity usage.","Air Conditioning/Air Conditioning.csv -> Fujitsu ""AOEG36KBTB"" standard universal outdoor unit 9.5kW - R32",,Unit & Manuals,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/99/700799_wm.jpg,,,,,,,,,,3 Years,N,,AOEG36KBTB,Outdoor Unit,N,Slim & Compact design,High energy saving,Easy maintenance,Low ambient operation,,,,,,,,,,,,,,,,52 kg,1,R-32,320,25,0.625,0.375,A+,9.03,A++,10.8,55 dB,7.5,9.5,3750 M/min,,,,,,,,,
174,P697513,Fujitsu AUXG22KVLA R32 Compact Cassette Indoor Unit 6.0KW,Fujitsu,432.35,"The smallest unit in the range, the Fujitsu compact cassette air conditioning unit is suitable for rooms up to 25M² and fits neatly into a ceiling grid for convenient space saving. Offering year-round comfort through heating and cooling, this sleekly designed unit with classic fascia panel is supplied with a hardwired controller for easy operation.",Air Conditioning/Air Conditioning.csv -> Fujitsu AUXG22KVLA R32 Compact Cassette Indoor Unit 6.0KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/14/NW-697510_697514_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Fujitsu_Split_Catalogue_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,P644112,"Lawton Tube ACR female x copper reducing fitting 1.5/8 x 1.3/8""",Lawton Tube,5.16,"Made of copper, this 1 5/8 x 1 3/8"" Lawton Tubes ACR fitting reducer includes plain end x compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR female x copper reducing fitting 1.5/8 x 1.3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/12/NW-644095_644112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,P644204,"Lawton Tube ACR 90deg female x copper long radius street elbow 3/4""",Lawton Tube,4.54,"Made of copper, this 3/4"" Lawton Tubes ACR 90° long radius street elbow includes plain end x compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR 90deg female x copper long radius street elbow 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/10/NW-644200_644210_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,P644025,"Lawton Tube ACR copper x copper reducing coupling 5/8 x 3/8""",Lawton Tube,0.86,"Made of copper, this 5/8 x 3/8"" Lawton Tubes ACR reducing coupling includes compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR copper x copper reducing coupling 5/8 x 3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/37/NW-644021_644037_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,P644034,"Lawton Tube ACR copper x copper reducing coupling 1.1/8 x 1/2""",Lawton Tube,2.54,"Made of copper, this 1 1/8 x 1/2"" Lawton Tubes ACR reducing coupling includes compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR copper x copper reducing coupling 1.1/8 x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/37/NW-644021_644037_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,P691494,Fujitsu VRF AUXB018GLEH Compact Cassette Unit 5.6KW,Fujitsu,767.01,"Offering a compact, quiet and highly efficient design, the Fujitsu Airstage VRF AUXB018GLEH 5.6kW compact cassette indoor air conditioning unit is a modern choice for contemporary spaces. Units in this range are attractively designed and have been manufactured for ease of installation and maintenance. Airstage air con units are also effortless to operate, making achieving the interior climate that suits you simple.",Air Conditioning/Air Conditioning.csv -> Fujitsu VRF AUXB018GLEH Compact Cassette Unit 5.6KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/94/691494_wm.jpg,,,,,,,,VRF,,,N,,AUXB018GLEH,VRF Indoor,N,Single phase,Compact design,230V 50Hz,Cooling capacity of 5.6kW,Heating capacity of 6.3kW,Air flow rate of 400 - 710M3/h,Suitable for R410A refrigerant,,,,,,,,,,,,,26,1,R410a,570,3,1/2,1/4,,4.2,,6.3,41,3.2,5.6,710,111,27,,,,,,,
180,P670258,"Lawton Tube straight copper tube (18SWG) 2.1/8"" x 3mtr",Lawton Tube,77.22,"Designed for refrigeration and air conditioning use, this Lawton Tube 2 1/8"" 18SWG straight tube, supplied in a 3M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube straight copper tube (18SWG) 2.1/8"" x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/58/NW-670250_670258_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,P644427,"Lawton Tube ACR end cap 1.3/8""",Lawton Tube,2.33,"Made of copper, this 1 3/8"" Lawton Tubes ACR end cap has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR end cap 1.3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/31/NW-644424_644431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,P610070,Fujitsu AOEH07KMCG 2KW Standard Wall Outdoor,Fujitsu,316.73,"A compact design suitable for a wide variety of settings, the Fujitsu Standard 2kW outdoor unit uses DC multi inverter technology for quieter running, reducing its impact on your surroundings. Meanwhile, this R32 compatible air con unit also reduces energy consumption, helping to improve efficiency without compromising on cooling comfort.",Air Conditioning/Air Conditioning.csv -> Fujitsu AOEH07KMCG 2KW Standard Wall Outdoor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/70/610070_wm.jpg,,,,,,,,,,,N,,AOEH07KMCG,Split Outdoor unit,N,Highly efficient,Low ambient operation,Compatible with R32 refrigerant,Compact design,,,,,,,,,,,,,,,,22,1,R-32,290,10,.3/8,1/4,,,,,,,,,,,,,,,,,
183,P650378,Fujitsu VRF AUXK034GLEH 10.0KW Cassette Indoor Unit,Fujitsu,1014.6,"The user-friendly Fujitsu Airstage VRF 10k cassette indoor air conditioning unit is designed for excellent efficiency and reduced noise during operation. Simple to install and requiring minimal maintenance, this unit is compact and attractive, ensuring it suits most interior spaces. With a VRF fan coil and R410A refrigerant compatibility, the Airstage supplies economical and reliable cooling and heating for an always comfortable internal environment.",Air Conditioning/Air Conditioning.csv -> Fujitsu VRF AUXK034GLEH 10.0KW Cassette Indoor Unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/78/650378_wm.jpg,,,,,,,,VRF,,,N,,AUXK034GLEH,Full size cassette,N,Single phase,230V 50Hz,Cooling capacity of 10kW,Heating capacity of 11.2kW,Air flow rate of 1150 to 1440M³/h,Compatible with R410A refrigerant,,,,,,,,,,,,,,29.5,1,R410a,840,5,5/8,3/8,,7.4,,11.2,39,5.9,10.0,1440,1150,33,,,,,,,
184,P675282,Fujitsu AUYG24LVLA R410A Compact Cassette 7.1KW,Fujitsu,672.81,"The Fujitsu indoor cassette air conditioning unit is suitable for both residential and commercial use, in shops, meeting rooms, hotels, gyms and restaurants. With a two stage turbo fan and quiet operation, this unit also includes the IR seven day programmable timer and user-friendly 24 hour control.",Air Conditioning/Air Conditioning.csv -> Fujitsu AUYG24LVLA R410A Compact Cassette 7.1KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/82/NW-675279_675282_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/og/Fujitsu_Split_Systems_Catalog.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,P644095,"Lawton Tube ACR female x copper reducing fitting 3/4 x 3/8""",Lawton Tube,1.1,"Made of copper, this 3/4 x 3/8"" Lawton Tubes ACR fitting reducer includes plain end x compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR female x copper reducing fitting 3/4 x 3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/12/NW-644095_644112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,P644223,"Lawton Tube ACR 45deg copper x copper elbow 5/8""",Lawton Tube,0.95,"Made of copper, this 5/8"" Lawton Tubes ACR 45° elbow includes compression ends and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR 45deg copper x copper elbow 5/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/31/NW-644221_644231_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,P700035,Fujitsu Designer Series AOYG09KGCB R32 2.5KW Outdoor Unit,Fujitsu,435.42,"Part of the popular Design range, this Fujitsu Design Series AOYG09KGCB R32 outdoor air conditioning unit is fully compatible with Design series indoor units. Highly efficient, this 2.5kW unit offers both heating and cooling using R32 refrigerant.",Air Conditioning/Air Conditioning.csv -> Fujitsu Designer Series AOYG09KGCB R32 2.5KW Outdoor Unit,,Outdoor Unit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/35/700035_wm.jpg,,,,,,,,Designer Series,,3 Years (Standard),N,,AOYG09KGCB,R32 Refridgerant wall mounted,N,Compact design,For wall mounted installation,Compatible with the full Design range of indoor units,Single phase,Offers A+++ cooling energy efficiency,Offers A++ heating energy efficiency,3 year warranty,,,,,,,,,,,,,30Kg,Single Phase,R-32,290,10,9.52 mm,6.35 mm,A+,,A++,2.8,Cooling: 46 dB(A) - HighHeating: 48 dB(A) - High,,2.5,1610 m³/h,,,,,,,,,
188,P688202,Daikin FXZQ15A R410A Compression Cassette 1.5KW,Daikin,701.36,"With a completely flat design, the compact Daikin four-way indoor inverter cassette fits flush to a standard ceiling tile for a discreet, space-saving installation. Each flap of this climate control unit is individually controlled, ensuring heating and cooling airflow reaches each corner of the room with no need to move the unit from place-to-place.",Air Conditioning/Air Conditioning.csv -> Daikin FXZQ15A R410A Compression Cassette 1.5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/07/NW-688202_688207_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FXZQ-A_RoHS_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FXZQ_A_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FXZQ-A_4PEN341102-1G_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,P644103,"Lawton Tube ACR female x copper reducing fitting 1.1/8 x 5/8""",Lawton Tube,2.34,"Made of copper, this 1 1/8 x 5/8"" Lawton Tubes ACR fitting reducer includes plain end x compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR female x copper reducing fitting 1.1/8 x 5/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/12/NW-644095_644112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,P650356,Fujitsu VRF AJY126GALDH Vrf 40KW Vr-Iv Outdoor,Fujitsu,8047.33,"A smart design, the Fujitsu VR-IV 45kW three-pipe, three-phase outdoor unit offers a connectable indoor capacity ratio of up to 150%.",Air Conditioning/Air Conditioning.csv -> Fujitsu VRF AJY126GALDH Vrf 40KW Vr-Iv Outdoor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/55/650355_wm.jpg,,,,,,,,VRF,,,N,,AJY126GALDH,VRF OUTDOOR UNIT,N,Offers simultaneous heating and cooling,Design flexibility,Easy installation and maintenance,Compatible with R410A refrigerant,,,,,,,,,,,,,,,,286kgs,3,R410a,765,,22.22mm(Discharge gas);  28.58mm(Suction gas),12.7mm,,,,4.0,Cooling:60; Heating: 61,,40,,,,,,,,,,
191,P644110,"Lawton Tube ACR female x copper reducing fitting 1.5/8 x 7/8""",Lawton Tube,5.24,"Made of copper, this 1 5/8 x 7/8"" Lawton Tubes ACR fitting reducer includes plain end x compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR female x copper reducing fitting 1.5/8 x 7/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/12/NW-644095_644112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,P697526,Fujitsu Slim Duct ARXG12KLLAP R32 Indoor Slim Duct Unit 3.5KW,Fujitsu,397.29,"Designed for rooms of up to 25M² in size, the Fujitsu Slim Duct air conditioning unit is ideal for bedrooms, small offices or medium living rooms. Automatically switching between heating and cooling modes based on the temperature in the room and the room setting, this unit maintains a perfect temperature all year round.",Air Conditioning/Air Conditioning.csv -> Fujitsu Slim Duct ARXG12KLLAP R32 Indoor Slim Duct Unit 3.5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/28/NW-697525_697528_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Fujitsu_Split_Multisplit_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
