,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Range,Hazardous,Boiler Section,Supplier Product Code,Type,WEEE Compliant,Attachment 1,Attachment 2,Attachment 3,Flow Rate,Warranty,Depth (mm),Enclosure Class,Standards,Feature 1,Dimensions mm (H x W x D),Part Gas Council number,By Model Number,Application,Connection Size,Connection Type,Max Pressure,Minimum Operating Temperature,Maximum Operating Temperature,Feature 2,Feature 3,Attachment 4,Fuel Type,Feature 4,Feature 5,Dimensions (L x W x D),Model For Use With,Boiler Range,Connection,Thread Standard,Material,Thread Size,Weight,Operating Temperature,Feature 6,Feature 7,Phase,Output,Litres,Capacity Litre,Attachment 5,Attachment 6,Pack Quantity,For Use With,Feature 8,Feature 9,Voltage (V),Frequency,Pressure Rating
83,P612223,Pump House ACR TR-WC-140 air source heat pump trunking wall cover 140mm,Pump House,18.04,"Providing a neat, professional and weatherproof finish for a new installation, this ivory Pump House 140mm air source heat pump external wall cover is easy to install using screws. This smart wall plate is designed to cover the hole in a wall where a pump's insulated flow and return pipework and cabling runs.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Pump House ACR TR-WC-140 air source heat pump trunking wall cover 140mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/24/612223_612224_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Pump_House_ASHP_Trunking_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Heating_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/PumpHouse_ASHP_Extnl_Trunking_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,P412837,Ideal Heating Spares burner seal kit 30/40kw,Ideal Heating,50.82,This Ideal 30/40kW burner seal kit offers compatibility with Ideal 30 - 150 and LPG boilers.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ideal Heating Spares burner seal kit 30/40kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/37/NW-412837_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Evomax_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,P797124,Andrews C509 thermopile,Andrews,125.2,"This Andrews C509 thermopile is suitable for Andrews 32/143, 54/440, 62/341, 65/173, 81/264, L32/143, L54/399, L62/309, L65/169, L81/251, 54/418 and 33/136 boilers. Made of two metals, each producing a slight electrical charge when heated on one side, the thermocouple is involved in the opening and closing of the boiler's gas valve.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews C509 thermopile,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/24/NW-797124_wm.jpg,Spares,N,,C509AWH,Thermopile,N,,,,,,,,,Replacement thermopile only,,H56562,33/136,,,,,,,For use with Andrews water heaters,,,Natural Gas,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PU56671,Lincat FilterFlow descaler powder (for FX series automatic water boilers),Lincat,22.2,Lincat FilterFlow DP10 descaler powder is suitable for use in FX series automatic water boilers.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Lincat FilterFlow descaler powder (for FX series automatic water boilers),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/71/U56671_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Lincat_IS590_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lincat_FilterflowEB3FXHC_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PD53815,Impey Whale diaphragm plus tricuspid valve,Impey,21.71,An Impey Whale SDS061T diaphragm and tricuspid valve kit.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Impey Whale diaphragm plus tricuspid valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/15/NW-D53815_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Whale_Flow_Connect_Kit_V4_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,P427822,"Andrews CSC, Hi Flo, HIflo EVO, ECOflo, OFS B Z190 clean out door seal",Andrews,150.62,"This gasket is for use with Andrews CSC, HiFlo, HiFlo EVO, ECOflo and OFS B boilers.  These gaskets can be used in many different areas of the boiler to join parts to pipework securely, preventing gas and water leaks.  As the leading supplier of parts for all the major boiler manufacturers we’ve got a wealth of experience and knowledge in this area, and with over 450 branches we carry more heating spare parts in more places than any other merchant to help you improve your first time fix rate.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews CSC, Hi Flo, HIflo EVO, ECOflo, OFS B Z190 clean out door seal",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/22/427822_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Andrews_HIflo_EVO_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,P171340,Reliance Filmaster Combi Boiler Filling Loop 15mm,Reliance,13.72,"Complete with dual isolator and check valve, this Reliance Water Controls Filmaster filling loop is for the simple refilling or re-pressurising of a system from the mains water supply. Designed for ease of use, the RWC Filmaster incorporates thumb-grips for quick connection and disconnection and a ball valve for simple installation and operation.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Reliance Filmaster Combi Boiler Filling Loop 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/40/171340_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/RWC_Filmaster_Loop_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/RWC_Filmaster_Loop_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/RWC_Filmaster_Loop_OEM_Brochure.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/RWC_Filmaster_Loop_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,P531551,Intatec Heating  FL12041515 filling loop with gauge 15mm,Intatec,21.93,"Made of robust DZR brass, this Intatec 570mm filling loop allows for the manual top-up of system water in case of a drop in pressure. It is supplied with a pressure gauge for convenience.  In keeping with regulations, external filling loops are usually removable while internal filling loops will ordinarily feature a key that can be removed to interrupt the connection after use.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Intatec Heating  FL12041515 filling loop with gauge 15mm,,Filling loopGauge,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/51/NW-531551_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Intatec_FL12041515_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,P460957,Ideal Spares pilot burner with injector,Ideal,60.1,"An authentic Ideal spare, this pilot burner is suitable for CX, CXA and CXAP commercial boilers. The pilot flame ignites gas entering the boiler's main burner via the gas valve when the system is switched on. The pilot flame operates alongside the printed circuit board (PCB) and the rest of the pilot assembly for safe and efficient ignition.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ideal Spares pilot burner with injector,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/57/NW-460957_wm.jpg,Spares,N,,077105,Pilot Burner,N,,,,,,,,,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",11.1L X 17.1W X 2.5H,E58138,"CXA 90,CXA 50,CXA 70,CXAP 80,CXA 50/H,CXAP 60,CXA 110,CX 80,CXA 70/H,CXAP 40,CX 60,CXA 120/H,CXA 100/H,CXA 90/H,CX 40,CXA 60,CXA 80,CXAP 90/H,CXAP 70/H,CXA 40/H,CXA 100,CXA 120,CXAP 50/H,CXAP 90,CXA 40,CX 90,CX 100,CX 70,CXA 60/H,CXA 80/H,CX 50,CXA 110/H",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,P448013,Cotherm BBSC0174 thermostat R55/67,Cotherm,99.23,This Cotherm R55/67 thermostat is designed for use in Heatrae Sadia water heaters.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Cotherm BBSC0174 thermostat R55/67,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/13/448013_wm.jpg,,N,,BBSC0174,Water Heater Part Accessories,N,,,,,,42 x 64 x 38 Capillary 600,,,With 600mm capillary,,,,,,,,,,For use with Heatrae Sadia water heaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,P193157,Hotun HiFlo SF HHWSF15-32 SF dry trap tundish 15x32mm White,Hotun,26.73,"The Hotun HHWSF15-32 dry trap tundish is designed to supply safe discharge from a relief valve and to keep waste pipe odours from entering a building. Built for full compliance with water and building regulations, the SF range connects relief valve discharge to a foul waste or soil pipe, with one-way flow of water along with regulation required back-flow contamination and back-siphonage protection. This prevents cross-contamination of wholesome water. This dry trap tundish is approved for use as an air break to drain in commercial and domestic systems.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Hotun HiFlo SF HHWSF15-32 SF dry trap tundish 15x32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/57/NW-193157_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Hotun_SF_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hotun_SF_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Hotun_SF_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,P329895,S and S Northern Merlin remote emergency stop button,S and S Northern,26.78,"Offering longevity and reliability, the easy to install S and S Northern Merlin emergency stop or knock-off button uses a resettable Perspex screen, allowing the user to press multiple times with no need to replace the button. When the Perspex screen is pressed inwards an activation indicator will drop into view at the top of the window, the unit is then reset with a key ready for immediate re-use.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> S and S Northern Merlin remote emergency stop button,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/98/95/NW-329895_wm.jpg,Merlin,N,,EM-STOP,Emergency Stop,N,,,,,,,,,Key resettable,x  x,,,,,,,,,Perspex screen,Shrouded fascia,,,Gas shut-off label on fascia,Activation indication when emergency knock-off button is pressed,,,,,,,,,,Easy installation,3 year warranty,,,,,,,,,,,,,
95,P612220,Pump House Flexi FF-600-S heat pump kit comes with pair of feet and fixings,Pump House,54.47,"Designed to support air source heat pumps, this heavy duty Pump House Flexi foot with strut kit provides secure sturdiness and level support.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Pump House Flexi FF-600-S heat pump kit comes with pair of feet and fixings,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/20/612220_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Flexi_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Heating_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Pump_House_Flexi_FootwithStrut_Tech.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pa/ck/Flexi_Solar_Foot_Pack.pdf,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/PumpHouse_Foot_with_Strut_Kit_Tech.pdf,,,,,,,,
96,P493563,Ariston Andris Lux 406801 water heater kit A- 2 litre expansion vessel and non-return valve 406801,Ariston,57.62,"The Ariston Andris Lux optional kit A includes an expansion vessel and non-return valves. While the expansion vessel prevents the build-up of pressure in a domestic hot water system, the non-return valve keeps hot water from flowing back into the cold water main.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ariston Andris Lux 406801 water heater kit A- 2 litre expansion vessel and non-return valve 406801,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/63/NW-493563_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ariston_Pocket_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ariston_Andris_Lux_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,P469878,Powrmatic VR4605AB1027 valve kit of parts,Powrmatic,170.29,"This Powrmatic gas valve kit is suitable for a NV, NVX, PAG and VPC range boilers. The gas valve is employed in the distribution of gas. When gas is required in the burner the printed circuit board (PCB) sends a signal to the gas valve, which opens to allow gas to flow into the burner or the pilot assembly (depending on the model of the appliance).",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Powrmatic VR4605AB1027 valve kit of parts,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/98/78/469878_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Powrmatic_VPX_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,P181336,Tesla N/A expansion vessel service valve,Tesla,15.76,"Making vessel isolation simple, with no need to drain down and re-add inhibitor, this Tesla expansion vessel service valve makes servicing and recharging simple. Suitable for membrane expansion vessels in sealed heating and cooling systems, this shut off and drain is compatible with the Tesla EVCKIT sealed system installation kit.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Tesla N/A expansion vessel service valve,,Expansion vessel service valve;Washer;Locking wire,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/36/181336_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Tesla_Expansion_Vessel_Valve_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,P455285,"Anglo Nordic oil filter 1/4""",Anglo Nordic,14.68,"Designed for use with small bore oil lines, this aluminium Anglo Nordic bowl filler with 1/4"" female BSPP connection is made by Italian specialist FAG.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Anglo Nordic oil filter 1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/86/NW-455285_455286_wm.jpg,,N,,2501105,Filter,N,,,,,,,,,Suitable for small bore oil lines,x  x,,,,,,,,,"1/4"" female BSPP connection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,P466622,Ecoflam photocell Red,Ecoflam,10.98,"Compatible with a range of Minor 1 oil burners, this Ecoflam A208/3 red photocell consists of a light-sensitive resistor with a signal monitored by the control box.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ecoflam photocell Red,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/22/NW-466622_wm.jpg,,N,,65074156,Photocell,N,,,,,,,,,50mm plastic housing,x  x,,"Minor 4.1,Max 4,Minor 1R,Max 8,Minor 1,Minor 4.1 R,Max 12,Max 1",CommercialDomestic,,,,,,500mm cable,"Suitable for Minor 1 40/60, Minor 1 60/80 and Minor 1 80/95",,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,P201695,Grundfos Conlift condensate pump hose extension 6mtr,Grundfos,161.0,"Supplied in a 6M length, this Grundfos Conlift PVC 10mm internal diameter hose extension with hose coupling is designed for specific use with Conlift pumps.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Grundfos Conlift condensate pump hose extension 6mtr,,Hose extension;Coupling,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/95/NW-201695_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Grundfos_Conlift_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_Conlift1_LS_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,P456565,Riello mounting O ring,Riello,12.28,"Suitable for use in domestic, residential and industrial units, this Riello 84 x 3mm mounting O-ring is made of moderately elastic neoprene and creates a tight seal between a flange and mounting plate.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Riello mounting O ring,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/65/NW-456565_wm.jpg,,N,,87161093280,O-Ring,N,,,,,,,,,"Compatible with Grant, Warmflow, Mistra, Riello and Worcester Bosch units",x  x,,"HEATSLAVE 25/32 EXT,HEATSLAVE HE 12/18 INT,CAMRAY 25/32 EXT,DANESMOOR HE 18/25 OOO,HEATSLAVE HE 25/32 INT,HEATSLAVE 12/18 EXT,CAMRAY 25/32 U'LITY SYS,CAMRAY 25/32 U'LITY,HEATSLAVE HE 18/25 INT,CAMRAY 25/32 EXT SYS",ResidentialCommercialIndustrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
